step,action,psnr_value,mse_value,ssim_value
1,822,39.069190601567925,8.056776212443632,0.00840149038530336
2,1724,37.13633324228528,12.57323511090203,0.05728402492445409
3,427,37.520904813169594,11.507735719308968,0.05930350758834703
4,152,37.55256946532723,11.424137308977508,0.042853994492759846
5,1291,37.816971154684865,10.749375781177681,0.08679230944483732
6,1292,37.785231322507244,10.828223933055455,0.06461037211810584
7,2007,37.688782837468985,11.071388155786785,0.10450227077542186
8,861,37.92339003797713,10.489175625225824,0.0814537702590327
9,133,38.167556304586704,9.915730862080052,0.08393495375698412
10,19146,37.537146136079016,11.4647805775867,0.0665540862633655
11,286,37.156858439909705,12.513952923898103,0.010719011163152483
12,292,36.67078214640556,13.995942391698684,0.08032781248032517
13,1149,36.74253182607141,13.766615356479878,0.0782989276588722
14,151,36.769596938234336,13.681088965658166,0.08191361952370646
15,1148,36.735092585861445,13.79021706617619,0.06195366693910769
16,570,36.949786911060784,13.125071252768938,0.05075643198216706
17,19150,36.224504179047145,15.510648032984925,0.06165104472687753
18,17422,35.34615883179997,18.98735532196675,0.05084019382887648
19,1582,35.19418844872445,19.66353139845411,0.08208167222562447
20,1438,36.24316318289092,15.444151122245955,0.12214011018433142
21,19149,36.29274057034422,15.268849127725774,0.08326196833297284
22,989,36.2267637781907,15.502580067008743,0.08999655545735168
23,155,37.15333266264722,12.524116379142777,0.12884791981696375
24,3598,37.37894193604308,11.890118071043327,0.13459475420634714
25,1853,38.38576671353187,9.429826224608114,0.17677350881669845
26,15694,38.42883078580318,9.336783365037311,0.18522218226878698
27,292,38.50665159693081,9.170968487757305,0.1826454475770928
28,17420,38.459744666759185,9.270558402084816,0.185981870838547
29,8782,38.391981977362136,9.416340688359973,0.19025621256558053
30,429,38.41821915633141,9.35962492379211,0.18953294070505972
31,276,38.433086860942375,9.32763782255905,0.18688320174995027
32,19150,38.11984096238057,10.025274311773696,0.17071055387084572
33,19148,38.0445883607649,10.200501517436713,0.1756228288044987
34,8782,38.04938093347758,10.189251160080623,0.17609005738250294
35,430,38.04641287167531,10.19621709331378,0.177344883959615
36,572,38.045242258290855,10.19896578975266,0.17840895084519642
37,573,38.137989978974815,9.983466453875694,0.2339786246835717
38,2003,38.13261284713105,9.99583494213715,0.23306213974779044
39,155,38.38579410226616,9.42976675569906,0.20634804291598227
40,1620,38.39328507747052,9.413515740220955,0.20777988418283735
41,362,39.64658009808497,7.053787157920791,0.15852658651107138
42,142,39.63882818721214,7.066389012501201,0.1845290815564795
43,18710,39.69270708052872,6.9792644243937305,0.18069516509970318
44,12238,40.84347029518238,5.354677647452369,0.1971275286118779
45,278,40.83593502098555,5.36397640444852,0.1980266464528144
46,1455,40.86154192225749,5.332442346704635,0.2031984741781262
47,1054,40.64260038492421,5.60815905579361,0.21253343431589963
48,1725,41.035679964869125,5.122858548553823,0.15711091216130343
49,282,41.251086695668285,4.874967124777913,0.1623666756168734
50,1751,41.42816496644602,4.680194093937664,0.16273733398704687
51,3598,41.29531492768473,4.825572757766263,0.17840407554874238
52,1289,41.2889647199275,4.832633820013145,0.17618051736118923
53,149,41.54482855041878,4.5561446717584,0.181810009935515
54,997,41.542475875328236,4.558613510864319,0.18191367902605524
55,560,41.729916288061204,4.366050272645264,0.1907967793889747
56,430,41.80246693587435,4.293719478571646,0.20173625859929503
57,13965,41.80277305986016,4.293416835030977,0.20168428684665052
58,1006,41.81058494835182,4.285700976733799,0.20778367182607524
59,430,41.77692464082788,4.319046668894371,0.20939168853765996
60,308,41.77741047418472,4.318563535982091,0.20919041567936036
61,18855,41.78441923721398,4.311599740826543,0.21054907568668152
62,13959,41.74026763653768,4.355656244573245,0.21015576140752146
63,715,41.73071484350548,4.365247542507443,0.21518957359120772
64,3598,41.74050808097512,4.3554151030510315,0.2167402044529679
65,574,41.7385494291691,4.357379821915432,0.21600185435687463
66,1150,41.74234201924282,4.353576287107966,0.21704147698145107
67,715,41.75332023593264,4.3425850936724295,0.21477215834537017
68,1431,41.75360009147792,4.342305270323418,0.21507560888891297
69,168,41.764242040698775,4.331677914203281,0.2250959054023188
70,567,41.75271746120259,4.343187860303989,0.2272278908510842
71,19150,41.71438129025301,4.381695886182055,0.23771830440858832
72,857,41.72159827921051,4.374420548397442,0.24162800210778348
73,3446,41.60869054290319,4.489637807447709,0.24647422741088798
74,1574,41.678624446943935,4.417920699890931,0.248142605770988
75,290,41.76300294354476,4.332913973089904,0.2604100929299233
76,235,41.862579988843066,4.234697202204718,0.2576043491290479
77,19002,41.884746828146774,4.213137937091105,0.24461243276657843
78,1687,42.37298427069089,3.765146974645808,0.24982351110981715
79,19147,42.369299128426746,3.7683431908650515,0.2462641281392234
80,1724,42.37734986805983,3.7613640905077768,0.250600007469646
81,1438,42.377313718786105,3.761395399021155,0.2506977441664693
82,581,42.38523375241555,3.754542161848919,0.2506264005574434
83,152,42.65947948462865,3.5247832206940646,0.24538192029375963
84,2734,42.659711352616924,3.524595039031229,0.2443273782205944
85,19150,42.70229854184865,3.490201547031537,0.24506019556881306
86,146,42.693815499502,3.4970255946942523,0.24692598965463197
87,420,42.75877240100614,3.4451102187609774,0.24205844674759483
88,199,42.759066398038456,3.444877008821494,0.2491535079209211
89,1005,42.768917950450565,3.437071493195793,0.2507223812744693
90,13966,42.81794958149013,3.3984853546080953,0.25505286255552856
91,3452,42.84936808659529,3.3739881442982345,0.25850882459675373
92,1726,42.795814672365694,3.4158508049422736,0.25099319522634767
93,19150,42.70343183013946,3.489290900298609,0.25865353635483684
94,283,42.69079366323805,3.4994596841155725,0.26019160004944286
95,15693,42.708044693453466,3.4855867139248216,0.260546231555393
96,970,42.7322577312724,3.466207740320856,0.26069998517672777
97,1683,42.699230331108886,3.4926681815269256,0.26034595361227275
98,146,42.61518628512267,3.5609160272416713,0.2568549691889206
99,1822,42.65786868168742,3.5260908090895446,0.2533240270900545
100,420,42.68376542271689,3.5051274872651783,0.2778613828733586
101,146,42.6761429532101,3.5112848732975315,0.27735733369126747
102,700,42.71371573335899,3.4810381870780795,0.27578130789497124
103,1547,42.84260029023203,3.3792500729782393,0.2848788285480274
104,300,42.94316651630196,3.301898426029778,0.29030334030148397
105,150,42.96526666599121,3.2851385780781737,0.2893988926047894
106,378,43.022098693416844,3.2424291230656195,0.286332955651983
107,146,43.03479942601641,3.2329606473233934,0.28667430323101306
108,2446,43.050723906535104,3.2211279051923283,0.28623619122271043
109,1582,43.05442589050662,3.2183833428073165,0.28562857432080047
