step,action,psnr_value,mse_value,ssim_value,rank
1,226,5.375824932381997,0.2902561639553071,0.018867243081331253,1
2,226,5.422383607759133,0.28716031751425014,0.02234090119600296,2
3,226,5.431330689267919,0.2865698291333942,0.023824768140912056,2
4,226,5.434127498329396,0.2863854949811195,0.024347852915525436,2
5,226,5.43546352588026,0.286297481057289,0.02461710199713707,2
6,226,5.436232732071375,0.28624682006462693,0.02478312887251377,2
7,226,5.436679931519528,0.2862173709908222,0.02488613873720169,2
8,226,5.43700320388268,0.2861960846944744,0.02496543526649475,2
9,226,5.437187370446073,0.2861839587420981,0.025013316422700882,2
10,226,5.437352497372077,0.2861730868052206,0.025058647617697716,2
11,226,5.437474478466697,0.2861650558450912,0.02509414404630661,2
12,226,5.437571387618256,0.28615867573493997,0.025124013423919678,2
13,226,5.437636217223676,0.28615440771330675,0.025145092979073524,2
14,0,5.437695499309595,0.2861505049356912,0.025165367871522903,2
15,0,5.484465354088318,0.2830846656583178,0.025872739031910896,3
16,0,5.493199461859533,0.28251640031047276,0.02629632130265236,3
17,0,5.4963950891097335,0.2823087694468526,0.026524357497692108,3
18,0,5.497846542720859,0.28221451393986025,0.026659179478883743,3
19,0,5.498605732466628,0.2821652256504458,0.02674579620361328,3
20,0,5.499059944829627,0.2821357413271164,0.026807330548763275,3
21,0,5.499338151506406,0.2821176835701626,0.02685103751718998,3
22,0,5.499513835304349,0.28210628095326434,0.026882298290729523,3
23,0,5.499645772576502,0.2820977179637314,0.0269085131585598,3
24,0,5.499718566587345,0.28209299356713174,0.02692434936761856,3
25,0,5.4997972725617235,0.28208788561257336,0.026942947879433632,3
26,0,5.499849153224027,0.28208451863725265,0.026956291869282722,3
27,0,5.4998939429979625,0.2820816119018871,0.0269687008112669,3
28,0,5.499930118435687,0.2820792642166973,0.026979494839906693,3
29,0,5.49995761712797,0.28207747964845875,0.026988264173269272,3
30,0,5.4999769793088,0.2820762231111455,0.026994796469807625,3
31,0,5.49999476996739,0.282075068575385,0.027001110836863518,3
32,0,5.500009291811557,0.28207412617007177,0.027006519958376884,3
33,0,5.50002910072489,0.2820728406686264,0.027014343068003654,3
34,0,5.500041545364859,0.2820720330815691,0.02701956406235695,3
35,0,5.5000560820705395,0.28207108970405853,0.027026036754250526,3
36,0,5.500065858294154,0.28207045528608593,0.02703065425157547,3
37,0,5.50007254252498,0.28207002151949234,0.027033956721425056,3
38,0,5.50007686752457,0.2820697408514647,0.027036165818572044,3
39,0,5.500087097217722,0.28206907699516154,0.027041641995310783,3
40,0,5.500090246283877,0.28206887263892955,0.027043409645557404,3
41,0,5.50009346351469,0.28206866386460666,0.02704525925219059,3
42,0,5.500097100506313,0.2820684278408201,0.0270474124699831,3
43,0,5.500099021164594,0.28206830320605913,0.02704857662320137,3
44,0,5.500101744931855,0.2820681264472433,0.027050260454416275,3
45,0,5.500102798527853,0.28206805806695284,0.027050921693444252,3
46,0,5.50010509057715,0.28206790932387227,0.027052391320466995,3
47,0,5.500108032966757,0.28206771839187905,0.0270543210208416,3
48,0,5.50011155187822,0.28206749003210113,0.02705671824514866,3
49,0,5.500113641248064,0.2820673544439519,0.027058184146881104,3
50,0,5.50011548994604,0.2820672344764106,0.027059517800807953,3
51,0,5.500118446344889,0.2820670426161992,0.027061711996793747,3
52,0,5.500119417534868,0.2820669796003268,0.02706245519220829,3
53,0,5.500119802432625,0.282066954614753,0.02706274949014187,3
54,0,5.50012075981356,0.2820668924846718,0.02706349641084671,3
55,0,5.500122093592906,0.2820668059367356,0.027064554393291473,3
56,0,5.500122897960526,0.2820667537397271,0.027065200731158257,3
57,0,5.500123786813667,0.2820666960508905,0.027065925300121307,3
58,0,5.500125677727529,0.28206657334500207,0.027067506685853004,3
59,0,5.5001264823931315,0.2820665211300139,0.02706819400191307,3
60,0,5.500126831088639,0.28206649850663634,0.027068495750427246,3
61,0,5.500127602165187,0.2820664484671918,0.027069170027971268,3
62,0,5.500128157525208,0.2820664124253962,0.027069659903645515,3
63,0,5.500130000375345,0.2820662928340057,0.027071328833699226,3
64,0,5.500130754595535,0.28206624388692497,0.027072032913565636,3
65,0,5.500131095591158,0.28206622175844187,0.027072353288531303,3
66,0,5.500131908753529,0.2820661689965604,0.027073128148913383,3
67,0,5.500132916981142,0.2820661035649407,0.027074109762907028,3
68,0,5.500133932177969,0.28206603768913185,0.02707512304186821,3
69,0,5.500134718374994,0.2820659866659779,0.02707592584192753,3
