step,action,psnr_value,mse_value,ssim_value
1,573,38.534977031725,9.111348487593988,0.11286598397687099
2,565,39.28772992303424,7.6613864378386785,-0.028971127586920706
3,1464,39.279518619450386,7.675885696449274,-0.03173113331182382
4,155,39.172783743452364,7.866870235648324,0.003793794081987959
5,1695,39.154052319081046,7.900873873817962,0.014943683564997404
6,145,39.02865566746383,8.132326267270457,-0.04277549750397412
7,573,39.03840379301964,8.114093009072949,-0.04437986850858205
8,293,39.0506952729758,8.091160825033413,-0.04000570495372793
9,17278,39.038307400253466,8.11427310543215,-0.0396418497015343
10,19150,39.07795969091775,8.0405247254758,-0.06590494360193452
11,467,37.97025430357622,10.376596529671822,-0.33227972502855
12,12238,38.031819329007355,10.230536942922539,-0.34220737040887145
13,1581,38.3139311345761,9.58709977985294,-0.2927662234676002
14,430,38.3854824772918,9.43044340630718,-0.3596960752405224
15,957,38.39192552999227,9.416463077923291,-0.3615796272486666
16,1337,38.48852588727898,9.209324417062206,-0.2718171161073366
17,3453,38.48871055170045,9.208932839807355,-0.2714615899011083
18,1146,38.62057695171399,8.933521062905491,-0.2609178241263345
19,1308,38.703755717893515,8.764048839218994,-0.22088845234758575
20,727,38.73421364397875,8.702799867784778,-0.21549794126076863
21,570,38.76228750629409,8.646724269762538,-0.21536530332435883
22,717,39.416734307940125,7.437156665020227,-0.13711819910945572
23,19150,39.47827274856574,7.332517126154032,-0.09611989012015235
24,145,39.32169679347006,7.601699217329241,-0.10702306372494202
25,290,39.31968011342258,7.605229944906004,-0.10629556955794638
26,426,39.326979098916645,7.592458923271625,-0.10431705870260682
27,1015,39.40805319782966,7.452037661412338,-0.103469627167087
28,276,39.40955505859139,7.449461071454676,-0.10338796708760481
29,1861,39.61821191736345,7.100013412406607,-0.08912830222125774
30,167,39.72421725071226,6.928809735299668,-0.08273793104535557
31,422,39.79586435188176,6.815440421493595,-0.06647768919341815
32,5321,39.76213876268054,6.868572466373646,-0.060360397343794364
33,19148,39.93766510645362,6.596504305301473,-0.0461448838798399
34,19147,39.90108698961133,6.652297479650624,-0.04586404340132831
35,294,39.89118679006987,6.667479389304057,-0.04598285565422816
36,268,39.87988340259032,6.6848554481206355,-0.04724120574532552
