step,action,psnr_value,mse_value,ssim_value
1,719,36.6678214886233,14.0054869115838,-0.0005376773448085762
2,142,34.89423617222583,21.06962197267137,0.00017290862434217843
3,1145,34.25966604143399,24.38449448855449,0.00047275441543075385
4,287,35.21453872760914,19.57160707264681,0.014136114646147264
5,11,34.96183749341175,20.744196207626008,0.02837183075379835
6,151,34.57234564828822,22.690590391644704,0.017387532911352706
7,18710,35.10173246163692,20.08663161224545,0.01636174324121477
8,154,34.95888996857114,20.75827992037574,0.008440385254843544
9,1150,35.018761163796825,20.474072861599083,0.023089885399902255
10,420,35.35815300513246,18.93498913928537,0.019932948043115056
11,2010,35.69818116003876,17.509036370819167,0.01285487016806846
12,159,35.14721491199073,19.877367613558945,0.024029287282560402
13,164,35.31680221378852,19.11613722722347,0.007494463131968728
14,2004,35.43786010757926,18.59064038915249,0.010497959620433752
15,1310,35.29315421408411,19.220511431125047,0.007071480375175573
16,272,35.3228355340591,19.089599081350585,-0.0005163024294587924
17,21,35.44987344975364,18.539286497868268,0.012809637185293035
18,1727,35.29207521317688,19.225287343929928,-0.011321645990079817
19,1438,34.38670388102135,23.681541735095415,-0.012447685251248147
20,11,34.167596484903065,24.906959374198816,-0.014867516520129822
21,1751,34.19101537032865,24.773012616726337,-0.003301549000156119
22,123,34.42177946028735,23.491049220429026,0.007546368905764208
23,731,33.96782451344834,26.079418856655114,0.005599369820882946
24,17272,34.21713699113851,24.62445695543408,-0.009217138448482298
25,153,35.42782370417759,18.633652431486524,0.011259891927085187
26,272,34.36560186678117,23.796888415718012,-0.009898962071601177
27,1150,34.598237618494736,22.55571502818501,0.01829780758023476
28,1291,35.265619768507946,19.342757362555307,0.02066340207568698
29,852,34.36964738158374,23.77473159735532,0.045185144459380176
30,16,34.1738101781676,24.871349079792008,0.015880311288857762
31,877,34.17868392904739,24.843453544884454,0.0046460113917194575
32,1612,34.426411374270344,23.466008488776936,0.014543323345796354
33,285,34.53036653703292,22.910982160660453,0.03943625355120142
34,13966,35.1228410263179,19.989238889734878,0.029180963459683112
35,145,35.13911507201261,19.914474631333903,0.08335487803683063
36,1284,35.1438585500656,19.892735394916347,0.0832975498910618
37,12238,34.55581632890808,22.77711570564836,0.026289294116028487
38,411,34.87814373959558,21.14783858499565,0.06480399885867622
39,17422,34.17032042777691,24.891342352762397,-0.004409292961866107
40,1861,34.334497201985144,23.967936238214953,0.047839057912774145
41,1430,34.44769742348943,23.351276081366652,0.05199650163480063
42,706,34.88009314952048,21.138348122405827,-0.0737970409120606
43,165,34.19545332704018,24.74771056755823,0.016203049592399894
44,1863,34.315636517434974,24.072251332835087,0.05154584703086167
45,444,34.75480562100187,21.757039428034798,0.07888848005123958
46,12237,34.53234311217545,22.900557212592197,-0.0017599185508062633
47,1581,34.59145440921026,22.59097213805565,0.08102775518812116
48,1312,34.44049075764209,23.390057266419376,0.04231710883490882
49,145,33.08231616207377,31.9778119795995,-0.004652256252668986
50,420,33.12733557441392,31.648038878036946,-0.03702275138713132
51,277,34.890670649121816,21.086927067187627,0.08822402210439555
52,15683,33.85981895145516,26.73612516632128,0.04008874192125228
53,146,35.468154689752744,18.461411039945833,0.08322306811546826
54,3598,35.63896171023927,17.749420969249474,0.03332607095404991
55,1574,34.88777083163673,21.101011671409683,-0.005827011259999428
56,3598,34.884529128341306,21.116767974419712,0.03338646504587281
57,19147,34.79674610483427,21.547939642618775,-0.012519803119261427
58,1287,35.19229369363811,19.672112144077193,0.05974393730201417
59,995,35.19601768860595,19.6552509013941,-0.03378631896606639
60,1724,35.45981331130551,18.496903454199547,-0.06932395049282043
61,286,34.160096267818886,24.950010577983733,-0.04403620011698482
62,19293,35.76369828635481,17.246879625981503,-0.007149735125021015
63,317,35.36046138182608,18.924927424181703,0.01165521663947665
64,274,35.96598798082782,16.4619607846108,0.05207683194627705
65,443,34.799676119026664,21.533406997425853,0.016271961919206778
66,574,34.700503008506686,22.030789455325266,-0.02723438298361208
67,18853,35.11369745093387,20.031368287956766,-0.03957421638180644
68,1438,34.675177126959525,22.15963732113417,0.017313272515911818
69,998,35.32866907080107,19.063974735370238,0.0634308557297326
70,566,36.26194007866575,15.377521857571828,0.13821661758888992
71,602,34.49185814012841,23.115034546876462,-0.007142451591007678
72,1438,34.6656885973325,22.20810494933334,0.04736415253189441
73,19000,36.73041688186413,13.80507189346608,0.12445691209045323
74,145,35.80499392468606,17.083661924057544,0.09217355330467211
75,419,35.16793058599356,19.782779131853893,-0.06148450767836571
76,145,35.97441750901783,16.430039591859522,0.10448146090421538
77,13965,35.67547257378163,17.60082818540804,0.16350812360315178
78,1001,36.32228189015504,15.165340712795512,0.16253237708402182
79,280,35.84455631796719,16.928743669592123,0.21736912887554546
80,1178,36.37989381325283,14.9654913255062,0.10141047726859115
81,1581,37.310478876267105,12.07904149623797,0.1630671459881608
82,2014,36.35468678448118,15.052605592438393,0.14747488362959507
83,1294,36.77772061637952,13.65552177890234,0.1939030255730677
84,1319,36.84779081102199,13.436967903094695,0.24272242055798424
85,273,36.98089750489471,13.031386037664237,0.1490969166652886
86,12238,35.63375174232103,17.770726651807554,0.25600242502882375
87,290,35.59561058422372,17.927482302281867,0.25181720001928043
88,285,35.29361329965989,19.218479769760854,0.1799877533353305
89,422,35.171940006701384,19.764524034034665,0.3142773785276322
90,615,35.54733045874087,18.127892411150654,0.22930282737846996
91,18420,36.5797953091029,14.292257427025467,0.23777130891769685
92,444,38.25339822237548,9.721662471366805,0.4650972529927189
93,155,37.114603958500176,12.636301077199196,0.2880530426951823
94,1294,35.16320014042,19.80433877582423,0.1684302549910494
95,147,36.78516423299259,13.632136860612952,0.2265447346737222
96,1839,37.34008882024912,11.99696740330915,0.3693662194488335
97,1841,37.83400655068131,10.707293461016446,0.24070209029500825
98,15397,37.82898251811293,10.719687106422201,0.29888585025792
99,574,37.60081483127567,11.29792995172804,0.15846998212993962
100,154,37.69837677085276,11.04695751511877,0.3000730243449075
101,997,37.11742894331994,12.628084129350816,0.25214758593244047
102,571,37.81514754924083,10.75389039906125,0.32518305829402155
103,278,37.7015365513195,11.0389230438314,0.3754833257544186
104,462,36.42382355598835,14.81487547015062,0.28774999752845953
105,1145,37.89847868455135,10.549514961973516,0.19130206738399883
106,574,35.195916835435185,19.65570734684183,0.2515000964255132
107,423,35.19549466175222,19.65761815299921,0.25156669262196063
108,1436,35.284518235783565,19.258769587773056,0.21340270221644614
109,19149,37.50886538093255,11.539681513219683,0.3503796475648969
110,19148,37.66302264935398,11.137253268905985,0.2525031315233795
111,146,37.815286833827,10.753545511613314,0.25893741639386003
112,282,37.73464391800232,10.955090486114234,0.2280387404159866
113,998,36.77398796888433,13.667263387831982,0.2959173416940607
114,277,35.64588537087567,17.72114682207671,0.1954093764277836
115,2009,35.64404492414993,17.728658254920603,0.1962362241595053
116,573,37.16719109603986,12.48421534196962,0.3876885868618838
117,12238,37.19557282611494,12.402895319183687,0.4032768535786033
118,283,37.08229080339499,12.730670582515152,0.2469020739760447
119,1145,35.90283018563158,16.703110041995586,0.45507663619166827
120,1569,36.447214957263775,14.735296028426271,0.47810318613179625
121,156,37.623623458341335,11.238750112839547,0.44585214224285036
122,282,36.613902242131566,14.180454041021427,0.40434833731200226
123,1432,36.28207776423579,15.306383292311112,0.4707516846647659
124,429,37.12904729703175,12.594346313675297,0.2878211031842886
125,17421,37.04920689882557,12.82802125905581,0.5740641909676003
126,423,38.026079945395864,10.244065963917427,0.47690164358803183
127,163,37.944659411388656,10.437930954483113,0.47055625801308426
128,1617,36.666595777976895,14.009440242292989,0.4049716799164574
129,300,36.442238549430385,14.752190295794328,0.2898261198069034
130,1438,38.24138764073055,9.74858531535748,0.4251660591927735
131,298,37.44732456459382,11.70436628363661,0.313445136555978
132,828,36.041257193592,16.179110512990004,0.2506618708620787
133,150,36.25633313927815,15.397387759178079,0.1306307612088787
134,15694,37.46760904428742,11.649826471683845,0.2807594588060981
135,285,38.56536423768381,9.047819689139374,0.38291540001027974
136,256,36.719334321794264,13.84034540537743,0.280924052474332
137,1165,37.910264421978404,10.520924854443555,0.2556640730890496
138,154,36.0201386228111,16.257976766457972,0.18028253042429926
139,290,36.5651677347592,14.34047667320828,0.25282007140159474
140,15692,36.565519816760144,14.339314139656572,0.25264063737067677
141,902,37.88739643462817,10.576469404331569,0.29043652970195805
142,13965,37.39566532903527,11.84442079109166,0.3323077579840643
143,1148,36.958471105432935,13.098852456042774,0.29294178395494513
144,278,36.381308118020286,14.960618521312576,0.20133999782265988
145,19147,37.28377740345148,12.153535126097799,0.2607356551238824
146,1869,36.204152921914854,15.583502273204212,0.21247253255475462
147,154,38.12784352151495,10.006818175898276,0.3586578873123151
148,2002,37.70942022005878,11.018902464603363,0.3577505946493859
149,285,38.61672164783464,8.941455018202525,0.6270386662709094
150,176,38.3830628961942,9.435698844943552,0.6055068605863425
151,430,37.817499378919514,10.74806843426483,0.45781037622787263
152,293,38.11408602041673,10.03856785280912,0.5821105450673892
153,430,37.3579308162095,11.947781708596699,0.39809172348628497
154,425,38.49265739101395,9.200567624705387,0.660396610228561
155,469,38.184031986191705,9.878185155136526,0.5632293188985842
156,599,38.02046779340819,10.25731237159229,0.6216249685027012
157,146,37.919005120097104,10.499771523360748,0.5936061086025559
158,282,38.511179211124485,9.16141253615433,0.5929489858689831
159,19150,38.95516799730332,8.271105514152087,0.6737854510591347
160,290,38.598627229605974,8.978786355189483,0.6613488131533731
161,150,38.69986082770135,8.771912240791982,0.6349817745258891
162,276,38.82729212424179,8.518265034498885,0.6526310674570854
163,889,38.76747706749259,8.636398118452798,0.6004012370245044
164,285,37.88803022733611,10.574926027576602,0.5303095677006349
165,306,38.37063626383055,9.462736230230053,0.6309288463603052
166,2010,37.713031353849956,11.009744118276082,0.5307061973607459
167,1001,38.673466395096135,8.825386242714062,0.6644369989290699
168,292,38.683237342276115,8.805552822206955,0.6684026986794612
169,17421,38.43020201206307,9.333835866941728,0.6265585743222821
170,429,39.54867933793921,7.214602817801595,0.8434977407489012
171,19148,37.5807735308168,11.350186764254833,0.4631488611817364
172,165,38.886722789334065,8.402491502459272,0.7258237796468542
173,1148,37.847226500630654,10.674749952262633,0.5608570372757974
174,422,39.132086578106026,7.940936132015549,0.7603471310703154
175,1437,38.426514611327256,9.341764175966203,0.6604671669020713
176,430,38.609125524262964,8.957107952684344,0.6230175146743923
177,147,39.21118531086124,7.797615741299014,0.737104523521405
178,1438,39.19048542540647,7.834870423763123,0.7340793639757859
179,425,39.377983363535506,7.503813378654755,0.7571499385438555
180,154,38.66467501910434,8.843269470463234,0.653229704155621
181,156,39.763325528526735,6.866695796528587,0.8792050019673955
182,306,38.2922289413851,9.635127516751222,0.5535527707820834
183,1750,38.893966359766836,8.38848872038953,0.7283901720617487
184,282,39.02523487341548,8.13873435518999,0.7240513684834315
185,152,38.84635792308593,8.480951284058118,0.6818648801972419
186,423,39.29223732251735,7.653439061896616,0.7523408543106922
187,290,38.5609932806718,9.056930451674493,0.619900005955929
188,574,39.05096765310152,8.090653380802584,0.7163221389233017
189,19150,38.97931565340957,8.225244103530352,0.783393864748052
190,1631,39.59156570198986,7.143709583536106,0.8650182016388415
191,152,40.98770326784661,5.179764729664116,0.7455608535681308
192,5175,41.22396573870703,4.905505726150003,0.7444335199567019
193,18996,41.45022455508301,4.656481751949319,0.7443722642077173
194,285,40.15309768426412,6.277266868871911,0.602918763655697
195,1188,40.09513105493964,6.361613139275729,0.5549138028700892
196,707,40.09681239252201,6.359150766501577,0.5515252031286659
197,254,39.49591530050806,7.302790313200824,0.44888284779760634
198,571,39.919230631050574,6.624563963208138,0.4762056680025263
199,1174,41.77986286642761,4.316125599860848,0.8341502594842969
200,571,40.82212094075226,5.381065355611918,0.6939117085379019
201,422,40.14601003083352,6.2875196853905635,0.5378995727658838
202,290,40.10458776380935,6.347775875697041,0.5807452310399774
203,294,40.16469310340711,6.260529272484804,0.5952077161192862
204,282,39.69497278863187,6.97562430172746,0.4619554567485253
205,427,40.2095417286267,6.196210851710676,0.5501448418973953
206,1328,39.93219926026687,6.604811612411182,0.4767745537640738
207,2014,39.94105033784465,6.591364476569933,0.48795670308687444
208,153,40.03066689460985,6.456745542770959,0.5820817616334568
209,291,39.93815205486869,6.595764720209548,0.48684355084950937
210,283,39.680083183947154,6.999580981688137,0.5387598679258789
211,1426,42.91129478343352,3.3262193256847077,0.9068327340423976
212,280,42.946833722344486,3.299111462008984,0.9235153242526442
213,182,39.79257712740035,6.820601058931065,0.5324588160012729
214,148,41.17418792506044,4.962054938621799,0.7455439022469166
