step,action,psnr_value,mse_value,ssim_value
1,13195,38.59950966063357,8.976962165587251,0.11575982186805733
2,8669,38.783879457977015,8.603841774495287,0.056309599971023486
3,9392,39.07099861634923,8.053422787669076,0.008869008643448811
4,16780,39.36496837596627,7.526334623012627,-0.010152937095381395
5,16714,39.36024697981288,7.53452126399141,-0.00936499594982256
6,18520,39.41379775968404,7.442187112237125,-0.01184531716554265
7,16492,39.37333851836471,7.51184311375421,-0.005111996835977033
8,8228,39.34616966539696,7.558983447403502,0.09109459507695591
9,7117,39.36523070267774,7.525880023871707,0.07152570447236166
10,15291,39.35175450998105,7.549269159675258,0.07583938782198787
11,14868,39.345754827403766,7.559705515820885,0.07790669746413778
12,9106,39.37756304852233,7.504539641174215,0.07316321938261028
13,1296,39.36676708855427,7.5232180948665865,0.09042734635309488
14,15647,39.319584977196875,7.605396546331455,0.04693156148837697
15,15778,39.3194190332816,7.605687154074559,0.07752691362142283
16,19994,39.31965907651304,7.6052667841771795,0.11887981370959969
17,18731,39.41685763703491,7.436945470815778,0.12148089160655338
18,8474,40.22652788134839,6.172023525028471,0.08143002928096547
19,14572,40.23929684922364,6.153903417780551,0.09894240779781871
20,12584,40.27872190644214,6.09829136384005,0.07953514949395557
21,8908,40.34505533555777,6.005854786214211,0.09315615929169607
22,8363,40.35478237709213,5.992418321219614,0.0755273143906196
23,1111,40.36219221309311,5.982202907295443,0.07155815952024086
24,18920,40.242004521974756,6.150067872073535,0.10660798557224575
25,5552,40.244132686113446,6.147054905495428,0.10758455153478043
26,18752,40.23188295090294,6.164417799451608,0.10541222464401333
27,19247,40.33692292630563,6.0171116244633716,0.11797684460068865
28,16027,40.33803956122897,6.015564735528488,0.08951715415439182
29,16132,40.392675535052014,5.940360578606304,0.0710580624119283
30,4852,40.64385208325156,5.606542937673906,0.05796290567629973
31,8189,40.65520545552472,5.5919053949819135,0.05566554123639714
32,2577,40.67638200133993,5.564705186728982,0.06932688224929819
33,9894,40.89499409079909,5.291526212091461,0.04232391623962863
34,12618,40.91077880970645,5.272328720059156,0.048210324033979846
35,18066,40.9281495804676,5.251282747075003,0.04688152729622844
36,12173,41.03616771636961,5.122283238081081,0.07122122957470041
37,99,41.17796413269968,4.957742287498443,0.05642117309546288
38,3767,41.19716788872011,4.935868399602041,0.05789734690062062
39,209,41.27973960322042,4.84291002559922,0.07216142587849746
40,12037,41.51644499603251,4.586019122210552,0.09612687786742531
41,9994,41.58796810745719,4.511111381015918,0.10754797009640656
42,10793,41.58630384383087,4.5128404191673,0.10792143557119106
43,129,41.584794836850925,4.5144087308092375,0.10934694739342327
44,5614,41.65322780566519,4.443831471154935,0.11211535994406766
45,18708,41.666447791501504,4.43032495236079,0.11313312052701036
46,20663,41.869934090125355,4.227532469310213,0.1217672517189677
47,2359,42.27180931563883,3.853891017809014,0.15436107625435247
48,8168,42.27048429034919,3.8550670129798044,0.15454724132016298
49,433,42.27896523337293,3.8475461480695667,0.1412208706475535
50,10265,42.34135699342157,3.7926665515112137,0.14300256224393124
51,7038,42.34660447819849,3.788086723281169,0.1418566153305184
52,13697,42.49824083291119,3.658105931049916,0.14479654596912153
53,12805,42.59192752054883,3.5800377721863614,0.14950367516816032
54,739,42.584546859571574,3.586127075956663,0.1566106239639047
55,13928,42.5899106487178,3.5817007346459317,0.15781363241747515
56,10271,42.62536460253172,3.552580278899437,0.19969314887474962
57,14132,42.61766421700343,3.5588848730488305,0.19692885597481186
58,9473,42.646382425856075,3.5354289861820245,0.20539078110380624
59,1477,42.68760772374573,3.502027793473275,0.22859210057156026
60,15337,42.711423464490245,3.482876014177285,0.24111741505358136
61,12100,42.73038975856564,3.4676989345174025,0.23634897190724594
62,7956,42.72868817302655,3.4690578609362457,0.2352281177594001
63,2031,42.78925504832416,3.4210140359205212,0.2574444372447833
64,16396,42.85349064622447,3.3707868907320457,0.2640180280589296
65,17014,42.86564290300687,3.3613680717241876,0.26411022814051954
66,824,43.2063516083297,3.107743737974708,0.24679709299565278
67,8188,43.30751029427595,3.036192697862091,0.2447554422745783
68,6462,43.30727319694556,3.036358459312868,0.24642356727117912
69,18687,43.340247406667885,3.0133919253194517,0.257916338276551
70,771,43.50584045665635,2.9006565877929833,0.2652741257590524
71,12968,43.5092744488818,2.8983639279551863,0.2688632365581868
72,9592,43.51378749151526,2.8953536097275347,0.26389657126761323
73,5209,43.511625582203735,2.8967952698060753,0.26137870483287146
74,11425,43.52063091668617,2.8907948290700123,0.26621850349956205
75,15405,43.514772026951796,2.8946973142267733,0.26329129741821783
76,15936,43.519859731218695,2.8913081989147553,0.26348210751889817
77,10271,43.52323357706779,2.8890629389584825,0.2641634174064074
78,11004,43.52182783358673,2.889998234920024,0.2632293866550756
79,11140,43.71757404706638,2.762631479368989,0.28806533184200206
80,7698,43.70922973135066,2.767944563038447,0.28535891912023964
81,893,43.715758510283045,2.7637866189815745,0.2859190926743857
82,20133,43.75265493529643,2.7404057325875195,0.2888842300048231
83,9145,43.75203583345911,2.740796414769286,0.2884565783600023
84,15384,43.78294297543942,2.721360415556545,0.2935144601704472
85,186,43.79396120996577,2.7144649599151105,0.30710041150776185
86,13637,43.783600236881604,2.720948595925861,0.3026236391841667
87,9922,43.80095071921063,2.7100998299003547,0.3039758693338038
88,11486,43.812912953085686,2.7026453852858996,0.3087986202115871
89,12797,43.8208008273196,2.6977411601633046,0.311772417242454
90,13355,43.82262741629975,2.696606762106776,0.3140985757559222
91,4436,43.82447324143672,2.6954609020625355,0.3149099670994182
92,3663,43.82752884253536,2.6935651016569984,0.3179537061718415
93,20180,43.839144205189164,2.6863706897285544,0.31798768829350194
