step,action,psnr_value,mse_value,ssim_value,rank,action
1,393,8.113012775046434,0.15456661910909694,0.25731921751233794,1,[0 3 9 3]
2,7187,8.594751742139152,0.13836132855548386,0.25413312855340353,2,[7 1 8 7]
3,1950,8.849239492906708,0.1431137742531371,0.3522361297084709,3,[1 9 5 0]
4,3088,9.642140767906787,0.11478874565637284,0.3724849432257642,4,[3 0 8 8]
5,1576,10.415560287681071,0.0953850178676612,0.42756261012831115,5,[1 5 7 6]
6,3980,10.52876644029868,0.0937811536309141,0.4309315766681562,6,[3 9 8 0]
7,4973,11.01142319730341,0.0854229587269333,0.4724840979049857,7,[4 9 7 3]
8,6001,10.991947954722868,0.08543501006728832,0.47528518348689097,8,[6 0 0 1]
9,8241,11.148552035845245,0.08282555830178126,0.4792075054403619,9,[8 2 4 1]
10,6401,11.13335030213281,0.08811076178354028,0.47673327702783624,10,[6 4 0 1]
11,1069,11.564314280394587,0.08369891047336524,0.4807845317323318,11,[1 0 6 9]
12,6708,11.518394875094538,0.08479070954620795,0.4747454992164485,12,[6 7 0 8]
13,2068,11.762404953089092,0.07540334615772508,0.4922633054243172,13,[2 0 6 8]
14,984,11.720252605743637,0.07596541623116991,0.4902419973238274,14,[0 9 8 4]
15,889,11.729757363571363,0.07585023064071265,0.49109613361170246,15,[0 8 8 9]
16,96,12.815429487003314,0.0673577858577346,0.5998384434251687,16,[0 0 9 6]
17,870,12.76138337690843,0.06821897475763762,0.6023022545111578,17,[0 8 7 0]
18,785,12.713319057470027,0.06951657851827577,0.6057636472190495,18,[0 7 8 5]
19,4781,12.731813235904589,0.06942216058939266,0.6051274479832908,19,[4 7 8 1]
20,759,12.83704183664933,0.06891727317701452,0.5760888257192446,20,[0 7 5 9]
21,2079,13.774905160305613,0.054777168228924894,0.6328276521220976,21,[2 0 7 9]
22,3970,13.818906027174929,0.054995029097174214,0.6363298699336206,22,[3 9 7 0]
23,1086,13.814625953349127,0.05503244561094107,0.63615589428465,23,[1 0 8 6]
24,3950,13.938466331515539,0.052010068366623724,0.6377517787880452,24,[3 9 5 0]
25,1795,13.991969987222902,0.05141798989293647,0.6403581916435973,25,[1 7 9 5]
26,1979,14.062237628756895,0.050596512404763413,0.647630874417459,26,[1 9 7 9]
27,1349,14.217851248042248,0.04869617380060163,0.573755354016938,27,[1 3 4 9]
28,4973,14.467923701889614,0.048678523315898586,0.589815602221585,28,[4 9 7 3]
29,852,14.467595022241056,0.04870796830872223,0.5899245881841102,28,[0 8 5 2]
30,293,14.945431219766176,0.04350610491521365,0.6079154444181551,29,[0 2 9 3]
31,2284,14.869460282936313,0.04396967520423686,0.606842341564856,30,[2 2 8 4]
32,1192,14.918837225670412,0.04269241720690161,0.6060391023373425,31,[1 1 9 2]
33,1860,15.074586866494018,0.04129676339162416,0.589622725598299,32,[1 8 6 0]
34,1167,15.043401355201047,0.041745900201142376,0.589418618427535,33,[1 1 6 7]
35,2952,15.127329456823942,0.04093675778602119,0.5838627437188404,34,[2 9 5 2]
36,7611,15.167213562663171,0.040809594364901045,0.5859019327914853,35,[7 6 1 1]
37,1059,15.506717255159451,0.03659052915174016,0.5913916134629973,36,[1 0 5 9]
38,984,15.575592982265249,0.03602782523986207,0.5925954346501655,37,[0 9 8 4]
39,129,15.572796577321025,0.03606637038434201,0.5925968543568871,37,[0 1 2 9]
40,1179,15.637313094100097,0.03452861055447329,0.5916212102904977,38,[1 1 7 9]
41,1761,15.634426452328537,0.03440286881509223,0.59158909562064,39,[1 7 6 1]
42,860,16.176347051463512,0.030715237563611025,0.5946164396308445,40,[0 8 6 0]
43,9311,16.19744835131478,0.030484934295357105,0.5961015807530363,41,[9 3 1 1]
44,272,16.207106091930495,0.030417928163908526,0.5962474847761089,42,[0 2 7 2]
45,274,16.410800448666066,0.029619559331194978,0.5985038259025502,43,[0 2 7 4]
46,2193,16.41425567977461,0.02899724297447392,0.5986599219358937,44,[2 1 9 3]
47,268,16.41708723194949,0.02896898659539147,0.5987348017889973,45,[0 2 6 8]
48,1059,16.45412645452215,0.028837744820166336,0.599005616404369,46,[1 0 5 9]
49,1059,16.45403065929344,0.028835163139992803,0.5990363943438295,46,[1 0 5 9]
50,998,16.454861797216008,0.028827302780027823,0.5990779133203927,46,[0 9 9 8]
51,1068,16.557418141161993,0.029342876208056624,0.6007832780245624,47,[1 0 6 8]
52,6207,16.602775520800186,0.028578587267229522,0.6060262668948037,48,[6 2 0 7]
53,760,16.599747076255106,0.02807743343886159,0.611534956852556,49,[0 7 6 0]
54,9038,16.677500141059006,0.02697189597711258,0.6125230725768285,50,[9 0 3 8]
55,560,16.7304897592683,0.026826334727993527,0.6130816775438381,51,[0 5 6 0]
56,5903,17.217500166160956,0.024860421221837896,0.6108628651564626,52,[5 9 0 3]
57,1068,17.312711164951605,0.024157230576665824,0.6229775173546669,53,[1 0 6 8]
58,2059,17.312891436315898,0.02412704930392465,0.6232520875025831,53,[2 0 5 9]
59,289,17.32338799000221,0.02410541127440638,0.6224366841840283,54,[0 2 8 9]
60,477,17.389933363515162,0.0231019904261575,0.6143043427951003,55,[0 4 7 7]
61,679,17.801644294900036,0.02111178489582926,0.6261387928162597,56,[0 6 7 9]
62,1029,18.041175658738307,0.020244093201138184,0.6223239854964929,57,[1 0 2 9]
63,683,18.321969156809367,0.01937442720734907,0.6288883913211578,58,[0 6 8 3]
64,5903,18.361377319348108,0.019076356628174834,0.6253611265639336,59,[5 9 0 3]
65,1109,18.36368421412464,0.019054524794473764,0.6257080376874138,59,[1 1 0 9]
66,1109,18.56828603575235,0.018395731216996863,0.6290532098796359,60,[1 1 0 9]
67,3037,18.573067636810098,0.018382592215120893,0.6291593695951051,60,[3 0 3 7]
68,876,18.55452602528541,0.018426188479752456,0.6259858362072297,61,[0 8 7 6]
69,2830,18.573585553245028,0.018328140068654193,0.6266058871866936,62,[2 8 3 0]
70,881,18.79444712439438,0.017694238945668985,0.6296702620867181,63,[0 8 8 1]
71,9912,18.7937628560028,0.01770494134814726,0.6284785155904935,64,[9 9 1 2]
72,941,18.86286556578081,0.016849925138349136,0.6267036358562796,65,[0 9 4 1]
73,8200,18.823804223012928,0.017033796165815147,0.6275400130468227,66,[8 2 0 0]
74,3552,18.792424754557498,0.017096590092842236,0.626869156121237,67,[3 5 5 2]
75,1860,18.908542743310814,0.016507116859922916,0.6298930658557286,68,[1 8 6 0]
76,8603,18.908366642611192,0.016509164641038295,0.6298812357821776,68,[8 6 0 3]
77,394,18.906726296837828,0.016505958008856396,0.6306421286201187,69,[0 3 9 4]
78,171,18.932806155190043,0.016420517146332258,0.6309454193228212,70,[0 1 7 1]
79,998,21.22696505857167,0.01162909246742629,0.6425894943947115,71,[0 9 9 8]
