step,action,psnr_value,mse_value,ssim_value,rank
1,13678,5.528648011597317,0.28156796795223843,0.016978249878773263,1
2,3522,6.289996187562225,0.24699795398605356,0.025230025599261352,2
3,13916,6.287675854887972,0.24260268740920943,0.021764986982419843,3
4,1124,6.285639936236272,0.2495756401743715,0.020422795816058305,4
5,17039,6.3271154162249355,0.24564176475358787,0.011206683405311323,5
6,2002,6.481804647583468,0.24304335806682026,0.0610021275545969,6
7,10332,6.664024690382657,0.31211863120513683,0.07888726056177599,7
8,1540,6.715967049821877,0.3125499557637773,0.04308761773610603,8
9,5380,6.727487060962889,0.2960890075676736,0.04475192682647123,9
10,15870,6.229300809096113,0.4143282609325239,0.0018498761988854188,10
11,5054,6.216956843945841,0.411256199193913,0.013833862914211629,11
12,13410,6.263250001241558,0.4082813932805062,0.02239014603910832,12
13,23100,6.5410650756855615,0.39564760319124753,0.005206603275896845,13
14,16350,6.507390622847947,0.3964748033335198,0.012074581293555396,14
15,2691,6.4952372575306185,0.39428027426831186,0.014532918759192274,15
16,1118,6.386299580073638,0.41364053455337335,0.026383909056534274,16
17,19486,6.463634183624248,0.413543720958504,0.027796010895437574,17
18,24164,6.48922660413528,0.430194939638187,-0.02291364109152662,18
19,17593,6.965502450944465,0.37394148624609397,0.05700756014804491,19
20,809,7.245287242084373,0.3412135750882318,0.10634702654288702,20
21,13677,7.163931047391482,0.345851299084229,0.11837592512462698,21
22,6069,7.097141744884052,0.35253368493127674,0.1257811970591416,22
23,2184,7.305418172183373,0.30111914918492366,0.1455592349767535,23
24,4182,7.310952371812452,0.2859766992424527,0.13950395867218812,24
25,10021,7.387989264587461,0.2796955678356767,0.13507270879478334,25
26,6273,7.377292960053995,0.27822300729993216,0.13435655697366525,26
27,3257,7.572117029291324,0.3108246857701129,0.14498667294367526,27
28,7334,7.680842757898835,0.3218342924883242,0.15410813639587967,28
29,3330,7.677601355913093,0.32469235590696766,0.15315552692109527,29
30,6705,7.692705162927503,0.34432055336793993,0.17149535559798199,30
31,6884,7.675605437757986,0.34480288866809944,0.1717352625434151,31
32,6060,7.681781445586639,0.32161721455694464,0.18098746685520514,32
33,20608,7.7486445082254285,0.23893756915133343,0.1771084583827345,33
