step,action,psnr_value,mse_value,ssim_value
1,2005,36.93795250212827,13.160885496539425,-0.0008844072348291918
2,20036,36.90960742306548,13.247063513601576,-0.002860172115438158
3,16690,36.27033550488271,15.347824002248338,-0.004335237147088524
4,17578,36.274688449005595,15.332448547750342,-0.004340761955050527
5,12573,36.3129934093964,15.197810321367436,-0.004247262532337013
6,17,36.41734351065665,14.836997031710828,-0.02595927409078612
7,1109,36.21976218058042,15.527593134009,-0.027471876676215465
8,13509,35.71755771791031,17.43109175951212,-0.006041934244841987
9,15599,35.71750696326007,17.431295472470033,-0.0066115982115451735
10,10809,36.193876803059474,15.620419050648357,0.04903935416990161
11,19503,35.8659654087778,16.845496662760677,0.011056862046215612
12,16274,35.72884344004392,17.385853543798227,0.002486592244071586
13,1117,35.71013766184895,17.460898776833435,-0.030550184849289078
14,20246,35.548947293246734,18.12114483594642,-0.011990299013694607
15,2758,35.47363756236985,18.438118619444012,-0.03089327468282653
16,9438,35.06090101417107,20.276372422642112,-0.045381491378116
17,7518,35.090011123219874,20.140917407849297,-0.02737033616771979
18,19314,35.46037251945768,18.494521901192044,-0.019859310929161083
19,16166,35.77795736861029,17.190346234982098,-0.008031190538660407
20,5100,36.004083167398335,16.318192202585905,-0.010108080715690493
21,15458,35.88964883509515,16.753882965963566,0.022829794923109423
22,11850,36.32908275455793,15.141611027556571,-0.021743897026047544
23,20019,36.23117667193796,15.48683579745987,-0.016924358974352408
24,8105,35.83663376655014,16.95965385940535,0.06686708604480447
25,4270,36.19276619167376,15.624414135635412,0.07787285296526006
26,13297,36.05911763134672,16.112710263144955,0.049364098364995494
27,2883,36.24998191234311,15.419921742390436,0.028257506729245437
28,15906,36.06992407952433,16.07266722220048,0.038592068518740114
29,2734,36.541529653748384,14.418742816361878,0.08753544365648083
30,13961,36.33194439356171,15.131637253018035,0.04753609293089958
31,13863,36.346441513026335,15.081210770676519,0.0009953559122144922
32,6282,35.653924132971866,17.688375435844442,-0.09284168630181037
33,11352,35.890929983198916,16.74894137893478,0.04578143662979634
34,15808,36.45671303295832,14.703104962094828,0.05447900048652528
35,19975,36.589809353900336,14.259340033270822,0.06311884375974897
36,12693,36.494138939283786,14.576943381586268,0.10520357907806874
37,847,36.38380014945832,14.952036409687416,0.021424752417420728
38,17713,36.604975475331415,14.209631430301222,0.15963027760962267
39,19233,36.58935910391709,14.260818431154556,0.1543623742459892
40,17528,36.346204384466866,15.08203424036524,0.12510619176968452
41,14789,36.23202494484872,15.483811172249993,0.10607368483078351
42,13731,36.732329891700914,13.798992280709427,0.19727065933892096
43,2424,35.95161124831595,16.5165461823176,0.04819503481597856
44,14504,36.45092278080164,14.722721021499703,0.04368599871211877
45,14131,36.36257464191398,15.025291165687255,0.12059534075139301
46,19414,36.56930742171601,14.326813870120848,0.2578303294040071
47,4405,36.56031191265398,14.356519646394847,0.1597555940079929
48,3583,36.64402920455848,14.082424787886891,0.1155248369638131
49,10764,36.93614882705868,13.166352499243844,0.19616747763676193
50,20181,36.89493122840042,13.291905287779043,0.15321459826405384
51,6664,36.88378916205125,13.326050191261547,0.1843151240996369
52,15671,36.73327414733822,13.79599238998782,0.24211893284166275
53,1228,36.62228212740607,14.153118670096388,0.25133520915904967
54,19882,36.374586739938145,14.983790316195568,0.3172859623065554
55,2741,36.75058142505686,13.741122723442194,0.2983190036851685
56,15978,36.52134988105543,14.485896328848034,0.32306008202170805
57,3572,36.34868721339696,15.073414418860292,0.17320410867263564
58,15217,36.917798598261854,13.222101936116491,0.22026386699188805
59,15612,36.74165982893615,13.76937976056265,0.31146159569786386
60,14490,38.35264209681482,9.502024616349733,0.4279051819664468
61,13459,37.613329260779295,11.265421218142423,0.32708677399125874
62,3681,37.08718402309187,12.716334943831706,0.3721484417159607
63,10827,38.07323647385818,10.133435638954394,0.3559386131081173
64,6013,38.48032441019623,9.226732288671535,0.43871633324574655
65,13793,38.57766136526154,9.022236858652144,0.48903030675013187
66,2400,37.610849136698285,11.271856395854892,0.16275393138523006
67,19542,38.549327353738946,9.08129169223893,0.4746160854611433
68,15687,38.667608013949206,8.83729921099795,0.42908556267214637
69,1596,38.405206898215184,9.387710127536431,0.4276998405196124
70,6182,38.82578687404052,8.52121794847796,0.42738886879996824
71,12620,38.100664844336876,10.069638425147883,0.45572453526324375
72,14064,37.46852842274776,11.647360526026612,0.39423150400700446
73,4617,38.60095035643503,8.973984709663235,0.4279245992328241
74,1681,39.34587871492071,7.559489869565583,0.4751455893821407
75,8420,38.65205919394856,8.868995641522563,0.4246612701100923
76,12691,38.77415011533026,8.623138257456166,0.3767596586212079
77,17425,38.96414836346712,8.254020145510298,0.40377185064027865
78,18233,38.82114836221184,8.530323955415119,0.44746740624353953
79,19250,39.16245182974735,7.885607886553341,0.5139698586507695
80,8859,39.57113354965551,7.1773976127772094,0.48944813298010587
81,4295,40.55924729974346,5.716834646685721,0.6233032236593208
82,15351,40.20934707949556,6.196488569742454,0.6172696984446311
83,20386,40.52875175367046,5.757118722408537,0.5918511744594382
84,16806,39.85031700172225,6.730520644424033,0.5578836154094802
85,16229,40.097168883598954,6.358628796373119,0.581428468325918
86,3839,40.01440097912411,6.480973757897737,0.5495009425443377
87,7484,40.78973306567214,5.421345109764911,0.5708417736486465
88,18501,42.304610135267666,3.8248935012393424,0.7546602098052908
89,10004,41.631077289132705,4.466554442648152,0.6660191799113753
