step,action,psnr_value,mse_value,ssim_value,rank
1,1789,5.606826882445695,0.280511233504567,-0.015481401560333483,1
2,238,6.042029988775183,0.24882593111720627,0.03905065494138098,2
3,1121,5.618494588715914,0.27433330640097314,-0.03921399340921394,3
4,226,5.621028275967356,0.274173746958619,-0.039111707287436084,4
5,447,5.603407950850178,0.2752882282036235,-0.037802525493066015,5
6,1346,5.562491792424916,0.2778909447956638,-0.037119558582889366,6
7,211,5.60214552934635,0.2753629596429198,-0.04260801352123357,7
8,222,5.4610306882201325,0.2845314501881427,-0.04020289063018247,8
9,8,5.417891947775839,0.28734631058393145,-0.042003511854202896,9
10,896,5.436295773490868,0.28625234390056836,-0.05553843352508303,10
11,11,5.426829970028956,0.2867210348372254,-0.05075579565700272,11
12,444,5.4457183451218105,0.28547698069788036,-0.049791737949579626,12
13,220,5.451977111234112,0.2850649468176244,-0.047937747869093696,13
14,219,5.45200674955987,0.28506324761645485,-0.04853771823508858,14
15,1573,5.48395379889314,0.2829722294470148,-0.04796033220155086,15
16,0,5.474340551062991,0.2836045590085859,-0.037455180878314134,16
17,3371,5.499349096834369,0.28197597995581164,-0.036442877591324106,17
18,2020,5.387924150835692,0.2893112720267469,-0.037188393149681885,18
19,5,5.592686630020047,0.27606674941378756,-0.043290393532782086,19
20,444,5.593077381680029,0.27603924128134627,-0.043401146186033385,20
21,551,5.594025027741029,0.27597151160045064,-0.04328496215623915,20
22,3123,5.694678965223533,0.27733683008300847,-0.10629102946509146,21
23,222,5.697695583309876,0.2749476113894546,-0.10965026621592246,22
24,13,5.692555779822854,0.2752050970842025,-0.10980431647645113,22
25,692,5.675096768160401,0.2776192966370796,-0.11313992249593091,22
26,3373,5.669923044097109,0.27801661926269006,-0.11444249894427624,23
27,20,5.716230410921779,0.27631928928359467,-0.11849025380579328,24
28,7,5.933674644540481,0.2594881663711051,-0.08155517602821924,25
29,672,5.973265158178897,0.2568943009902338,-0.08380390472678992,26
30,213,5.9688883345796135,0.25809170403943693,-0.08326196707455157,27
31,214,6.224827770160268,0.24309619546279132,-0.08144416350089172,28
32,2410,6.279418792557796,0.24014061997347041,-0.08082378767885029,29
33,3147,6.290764889915279,0.24094460605712936,-0.0830467605917986,30
34,219,6.448936995642901,0.2320858298126435,-0.08367313785012173,31
35,1119,6.448581652199602,0.23208433168129602,-0.08412152812020648,31
36,322,6.4759141638653785,0.23072713747206133,-0.08551425292978346,32
37,2559,6.461348895387051,0.2318092351631381,-0.08761932911323604,33
38,444,6.4746845214023265,0.230296043451891,-0.088232573698213,34
39,3119,6.47471742359945,0.23029442604161546,-0.08820841361271023,34
40,897,6.5881256166148,0.22331682175409584,-0.07893729044883804,35
41,6966,6.588335346696069,0.2235586930453301,-0.07684854268550298,36
42,624,6.574464967317905,0.224670667095215,-0.07457723113158493,37
43,1889,6.544647615633784,0.22704554426605694,-0.08842211296341848,38
44,1792,6.62031333493851,0.22037627906583887,-0.06696342448734297,39
45,20,6.878117046388984,0.21559584513529337,-0.05731067910836509,40
46,7,6.930360162679814,0.21166758259814192,-0.05025740194013521,40
47,2794,6.942230888176307,0.21101672470630017,-0.049353824522905126,40
48,446,6.917132443392605,0.21363956120200922,-0.05403678136755592,41
49,1121,6.917750868761311,0.21359619826800536,-0.05480661853913349,42
50,670,6.917738705487933,0.21359470795914634,-0.05479237464354159,42
51,53,6.896961232628693,0.21478658201345868,-0.0568918470220193,43
52,3595,6.996006979742994,0.20750937615934623,-0.04169068144098941,44
53,448,6.970794577589007,0.209259448864972,-0.042165563461617026,45
54,195,6.975062214293337,0.20903806101187408,-0.03968418800498989,46
55,221,7.204475249475401,0.2010540555201183,-0.007055109302216518,47
56,898,7.209663762043313,0.20071394142232885,-0.008879721219515607,48
57,8,7.211724149877582,0.19959247779418307,-0.012850030524101753,49
58,2690,7.211819304779368,0.19962553677505065,-0.013060759350098846,49
59,1122,7.324262593342684,0.1935253200539279,-0.007060070048896946,50
60,448,7.324512087203634,0.1933863412321812,-0.011116080062432731,51
61,445,7.330457320670989,0.19318623876721436,-0.009020121941494815,51
62,520,7.337013427654705,0.1924795226743194,-0.007691082547495015,52
63,3118,7.365680192299747,0.19143791007526664,-0.0007105350650359887,53
64,218,7.565582694832413,0.18553754074302928,-0.027510588720979445,54
65,1340,7.56286739286271,0.18562114964297607,-0.027664331806423876,55
66,1571,7.5633863308818094,0.18570834712086476,-0.027646547618071237,56
67,672,7.57390022683656,0.18544128684437314,-0.0274314810661546,57
68,670,7.590490986752252,0.18439397527706636,-0.025625158608773915,57
69,227,7.580226287418616,0.18467084732896683,-0.02715320503068585,57
70,446,7.589589027249142,0.18383867654122152,-0.025612402580271268,58
71,892,7.5895576940137675,0.1838623488710869,-0.02561459996030541,58
72,982,7.590003218879535,0.18387552530561557,-0.025682535193882514,59
73,7,7.58963341321321,0.18391346039338252,-0.025653977207617657,60
74,16,7.601155231588445,0.18331078774918227,-0.024751416278380414,60
75,631,7.6004484328056146,0.18338729149073257,-0.02485637245080132,61
76,235,7.521676402654766,0.1888713080758986,-0.04604066997383959,62
77,1795,7.58686873210371,0.1860280685547182,-0.04703826134337486,63
78,446,7.58457507393808,0.18599921893032306,-0.0467640751045563,64
79,10343,7.584277884443717,0.18603501818223303,-0.04677348580912805,64
80,673,7.581077830196854,0.18613690673239558,-0.04664066354108929,65
81,202,7.582054752981967,0.18609720590728146,-0.04648945090355286,66
82,2920,7.592693249097273,0.18649073030165786,-0.045273268106247516,67
83,446,7.522751645077116,0.19071058158107349,-0.04986752972403054,68
84,2472,7.522710795175157,0.19071996606012562,-0.04987074294202667,68
85,223,7.554300838506408,0.18905751466930343,-0.05340386700820886,69
86,284,7.554293050356108,0.18906283309138264,-0.053347810982014424,70
87,223,7.629946260587737,0.18531927164389003,-0.038433981455526504,71
88,893,7.62998667296391,0.18531871814996767,-0.03841627301676498,71
89,655,7.628767255617168,0.18544830404455948,-0.03931649887515163,72
90,9,7.664736407999671,0.1839061915903349,-0.03681625268322737,73
91,1572,7.666405542143062,0.18391524392324332,-0.03764332541447049,74
92,6711,7.665855560070086,0.1839031448715611,-0.0378151243596794,75
93,4,7.662643211010947,0.1842424366655782,-0.03739095270432956,76
94,2694,7.668817465890885,0.18454093474332142,-0.037231459755152074,77
95,1566,7.5956504594725205,0.18888769164247435,-0.046523904740603826,78
96,673,7.80350791454456,0.17442718337664243,-0.04910820679734806,79
97,221,7.804825577359681,0.174402274200772,-0.04850756729907194,79
98,11,7.807215754869748,0.1743240078739613,-0.0484672186988426,79
99,1106,7.80861899307353,0.17426201111894207,-0.0484403120343691,79
100,66,7.811711945632652,0.17421015517787128,-0.0481805845138804,80
101,443,7.799206671919982,0.17494933818901726,-0.04938478674018025,81
102,222,7.799678973922324,0.17492638447031406,-0.049279134957808716,82
103,5,7.802362841879498,0.1747466384323741,-0.048439424401650256,82
104,202,7.802946429052464,0.17476408586444922,-0.04830703159522787,82
105,204,7.80588613907897,0.17484405902706754,-0.048020730266846647,82
106,2471,7.8264712552122155,0.17459302353018427,-0.051960902917916635,83
107,690,7.8261260044132115,0.17460854391197148,-0.051990445965225104,84
108,2905,7.855883743003967,0.17224786836057873,-0.051551644865513564,85
109,1567,7.860965899060057,0.17200771412580398,-0.05208323184676185,86
110,223,7.8561546167993415,0.17233544875748724,-0.05238471432659809,87
111,3,7.85649071046865,0.1723326608664496,-0.05219765823203441,87
112,220,7.855371359714722,0.17239918468453394,-0.05248252913648198,88
113,218,7.8635595820368955,0.1719512942104708,-0.051723758570795225,88
114,3597,7.86095625079364,0.17226893865259826,-0.05123433727336958,88
115,3146,7.837819457066752,0.1731878923561596,-0.05617068239318689,89
116,1587,7.8364672528691965,0.1732505860336106,-0.056821196193153255,90
117,3371,7.838892425883589,0.17314721313851178,-0.05660284662399465,91
118,201,7.857631591098989,0.17266170180040266,-0.05413953595729223,91
119,196,7.873337575134016,0.17300704074927845,-0.05366021896591252,92
120,658,7.887345761127871,0.1732900887131796,-0.05212571919341415,93
121,216,7.904342727808524,0.17286559011922722,-0.04870128304615955,94
122,2438,7.901778178183334,0.17285530808802332,-0.04913638081491276,95
123,896,8.015769580732123,0.16737873726089206,-0.04349340600861395,96
124,1332,8.01598286231747,0.16738163414867085,-0.04347003969368952,96
125,10083,8.02896153612042,0.16810678221212041,-0.0384131619091422,97
126,963,8.295047764057356,0.15551902808903578,-0.008210482545268773,98
127,10342,8.302003901460719,0.15587281683371274,-0.00664960870142403,99
128,4,8.316729293914463,0.155893857186785,-0.0052289138846174235,100
129,890,8.320933129868012,0.15592878906152607,-0.004920610747489096,100
130,10122,8.308700096067797,0.15473153286527772,-0.014251818051112143,101
131,1348,8.3089973005313,0.15497381536494137,-0.008039779929269632,102
132,2697,8.302286827923993,0.15552856141172944,-0.008805707559681705,103
133,672,8.30187611109243,0.15558661733376805,-0.00877685693376423,104
134,60,8.315632239692125,0.15490182499712413,-0.006257232030044759,104
135,99,8.324282005515162,0.1551968958997652,-0.004731792105296562,105
136,219,8.326847957696275,0.15508692094874668,-0.004389469753437143,106
137,2694,8.326639045396924,0.1551899904701996,-0.004254848597273336,106
138,3124,8.311404530264179,0.15609977411563572,-0.005525351895406577,106
139,3597,8.319126606656816,0.15581170943623168,-0.004366408618460505,107
140,215,8.304352378120344,0.15633071757317105,-0.006081081414256547,107
141,869,8.315747616691054,0.15585622625199,-0.005711597566896894,108
142,2,8.348268572974275,0.15416217901289078,-0.0017971073489782684,109
143,895,8.349516976795858,0.15413465002087845,-0.0016314870630457048,109
144,398,8.338983908546624,0.15454282524704183,-0.0013248885617411805,110
145,1877,8.387252125001813,0.1520481344022372,0.003933769075329411,111
146,218,8.399642826866224,0.15136680383073023,0.0061851174275162355,112
147,2911,8.400356924208882,0.15144671380098626,0.006391967063188001,112
148,443,8.398941497385344,0.15158879959263927,0.00529816011164029,113
149,235,8.404121563712078,0.15136257313408516,0.005870210856723751,113
150,446,8.433961337902678,0.15016111450930653,0.007706746885085501,113
151,671,8.433796949092399,0.15016913481846153,0.007664626722618965,113
152,447,8.433696144194425,0.15017151568512313,0.0076544269835500415,114
153,1305,8.433398176401962,0.15018237297282927,0.007501264854075337,114
154,1,8.556135665007208,0.14179896469729852,0.021715910437478256,115
155,3132,8.556104004679066,0.14180121580576055,0.0217051278589424,115
156,444,8.569128458604798,0.14136062521138412,0.015619089055065833,116
157,222,8.574459175469665,0.14113638758225827,0.015765693809710716,116
158,443,8.576503363453575,0.1410812392030147,0.016401444026882914,116
159,13474,8.580059356521641,0.14094845150245736,0.016872127613451967,116
160,1,8.577324625783701,0.14089146114709933,0.014751452087180388,117
161,218,8.57739960324711,0.14088979337554342,0.014751357407890383,117
162,362,8.581702945119227,0.14077202895701094,0.015197857175894624,117
163,216,8.529238758612456,0.14276209649523638,0.0068128687507491344,118
164,3367,8.5293661483588,0.14275916308028996,0.00683236685036843,118
165,448,8.525839538256836,0.14261537440520228,0.0069718329319388974,119
166,518,8.52670628631982,0.14258276915004578,0.0069388093508419195,119
167,2915,8.541687880475388,0.14200463104638034,0.010264464960148633,120
168,673,8.547931746296527,0.14189224712862766,0.01048088808023202,121
169,23620,8.547975648613647,0.1418916671296714,0.010552439978902926,121
170,1122,8.622489858951631,0.1392133641945066,0.019643064953337747,122
171,81,8.62827039293283,0.13902887673536743,0.019704781267934644,122
172,1573,8.619798679457055,0.13936402167564443,0.017317224063816365,123
173,3367,8.619261402317099,0.13937364320813025,0.017349097635523815,123
174,1797,8.621480299116692,0.13923782189253875,0.017884119744377966,123
175,897,8.624116701623851,0.1391514306714667,0.017659332313836176,124
176,218,8.625656166782496,0.13909378805682038,0.017888394067854616,124
177,2782,8.62788815223169,0.13902372710575142,0.01803654741195205,124
178,2463,8.626460418643553,0.1390623184425911,0.017469667138609233,125
179,3591,8.647198930511252,0.13815252741177336,0.01995932196826759,126
180,3585,8.646926859258087,0.13815760359310203,0.01988608097639933,127
181,687,8.76047906824292,0.13485434000370097,0.026117445384553763,128
182,2021,8.758859907717634,0.13494386825021143,0.02632551818723235,129
183,2689,8.768877374912663,0.13470363123495682,0.02538811098457323,130
184,1343,8.76986801511373,0.13468170651178243,0.02563040746425114,131
185,1342,8.796847824041619,0.1337316543772228,0.025261866925646456,132
186,1347,8.807744795895996,0.13319980239774826,0.025415371235498196,133
187,222,8.807862725229615,0.13317735522508467,0.025437541416937295,134
188,2897,8.809145669385972,0.13313277371118573,0.025944629165298338,134
189,222,8.82618784781342,0.1325668925281776,0.02811450773340266,135
190,2296,8.826953107369995,0.13254086161333503,0.0284891224483868,135
191,894,8.881842430140379,0.13067549457441696,0.03402669684960444,136
192,893,8.87853638862224,0.13078573865304047,0.03399743332990558,137
193,3817,8.876536750060831,0.1308779993961498,0.03473436938547157,137
194,648,8.87953938639672,0.13076510981656506,0.035382545105148815,138
195,1316,8.877603327259305,0.13071690586365986,0.03423998361963115,139
196,446,8.868884659775407,0.13099116115237774,0.03348685136349088,140
197,2466,8.868790588181971,0.1309939842868514,0.0334633870259008,140
198,13694,8.859018518069643,0.1312924511155654,0.03314999910813858,141
199,1119,8.891796925702227,0.13026031096826637,0.038497558230141476,142
200,17096,8.89270596119474,0.1302318230458945,0.038379506462119,142
201,446,8.893142480407587,0.13022425473788599,0.038896295272650726,143
202,898,8.893116270910625,0.13022515472504714,0.03888692423469618,143
203,1118,8.890088650683715,0.13032032184360093,0.0376702042333507,143
204,3143,8.891715948316275,0.1302655982845411,0.03969342282483898,144
205,668,8.892208452988456,0.13025025059305012,0.03976328171285217,145
206,1569,8.896676278718544,0.13009352223767345,0.04019249102662573,146
207,221,8.896676581632796,0.1300914564967038,0.04016424308171792,147
208,222,8.899218297627513,0.13000684119437284,0.04037459796165252,147
209,460,8.8988397940636,0.13001521567147967,0.04054512068314433,147
210,893,8.904166915537706,0.1298519695379267,0.04112868224621925,147
211,13,8.904041014607248,0.12987507486720948,0.04157429370751209,147
212,2923,8.918817346254693,0.1294991683756303,0.04366859804155002,147
213,3597,8.940420677502132,0.12923199593296278,0.04392079199426284,148
214,3130,8.934279673697956,0.1294242143489733,0.04308416732135336,148
215,2472,8.935401237939926,0.1293688478341672,0.0433710251373666,149
216,688,8.935934847583658,0.12935668665263111,0.043454787457916484,149
217,446,8.947258526018478,0.12911718089975543,0.044656227436456766,149
218,2765,8.947270163071853,0.12911697652673867,0.04465388403759839,149
219,444,8.952337109658705,0.12896774944030917,0.04558768721433375,150
220,897,8.954338324577089,0.1289091428482747,0.045800615463392993,150
221,2017,8.954833370602033,0.12889635093018503,0.04585847340907572,150
222,673,8.977434907296312,0.1282066869215068,0.04593500364274201,151
223,884,8.977622053638903,0.12819755121710652,0.046025448785767795,151
224,2922,8.976763378538497,0.12824384308688164,0.04567926524997371,152
225,221,8.975613522275943,0.1281214846814167,0.0459355392768693,153
226,1103,8.977778692215857,0.12806543555785643,0.04623105594954068,153
227,181,8.98173261499781,0.12796552718961507,0.04637983562471615,154
228,3143,8.998161704415358,0.1274831477472243,0.046875740440257406,155
229,452,8.998372980185312,0.12747530609108634,0.04689440254652801,155
230,7,8.99844072557294,0.12747011201164962,0.046952120407384536,155
231,66,9.002041163533558,0.1273267075289628,0.04727785468308151,155
232,223,8.99620048626128,0.12749254149417008,0.04619048100188836,155
233,222,8.997370563386806,0.1274650860135926,0.0463337255248073,155
234,735,8.996923804104359,0.12747576591257848,0.04646832519684703,155
235,617,8.999396034498883,0.12742466510082656,0.047356098721414136,156
236,1630,9.001435021322946,0.1272984175697257,0.046857927097849,157
237,1118,9.002032778424091,0.127290836125915,0.04694452471468344,158
238,1344,9.004930149771234,0.12719852189026198,0.04823989342931951,158
239,1318,9.043332562361567,0.12603963832659731,0.0517313848202127,159
240,3259,9.046043512908327,0.12587856452123022,0.050859276679259775,160
241,1550,9.104581778335445,0.12420545235194945,0.06375787017720572,161
242,2693,9.134865603458076,0.12335131563092204,0.06676263430660805,162
243,2467,9.150960234221088,0.12289442073106782,0.06779238913495507,163
244,622,9.163318332832429,0.12251243363857817,0.06805942275662655,164
245,2247,9.20530360706506,0.12118335702021843,0.073534546254333,165
246,2923,9.20238054572209,0.12124462350100657,0.07316903954641218,166
247,3598,9.199912433066427,0.12149689569552784,0.07180487297046295,166
248,3126,9.198246758392226,0.12155151596809294,0.07158522388968792,167
249,2472,9.221836613075904,0.12073683663785924,0.07539422932002277,168
250,67,9.221960680231799,0.12073620185441432,0.07542348805276383,168
251,1566,9.210330226242633,0.12107840382461356,0.07308478955880987,169
252,222,9.217028568446569,0.12088968903497305,0.07355925503923935,169
253,2922,9.216835700522903,0.12089303279739612,0.07365876917466271,169
254,2911,9.216480621006328,0.12082722273979941,0.07391959340263866,169
255,2467,9.220279489822365,0.12072323311785367,0.07371424260458101,169
256,446,9.223203914435539,0.12064195184778899,0.07365189258059611,169
257,219,9.223298890675736,0.12063867424699816,0.07367388810312946,169
258,20471,9.223047044627755,0.12064678439617961,0.0737291516217642,169
259,892,9.198960979380411,0.12145601050565921,0.07110638860500834,170
260,1096,9.201756682626725,0.12137517065022094,0.07116850303842688,170
261,441,9.200084609952675,0.12140818621397523,0.07122242278092128,171
262,1346,9.199975060905878,0.12141689159847872,0.07123804597367328,172
263,875,9.198236790586561,0.12146195029477021,0.07079265598751458,172
264,3372,9.19775212570659,0.12147296556974664,0.0707560498740185,173
265,672,9.197637414392595,0.12148204599514549,0.07039792230256843,174
266,1287,9.201095462739698,0.12136309460381321,0.0712460846558832,174
267,2920,9.222751745773307,0.12069635676797033,0.07511495715453241,175
268,445,9.225219898949323,0.12064342695655218,0.07490281862887131,175
269,4484,9.225093915249094,0.1206480433722123,0.07489425573321623,175
270,8,9.225074229064832,0.12064339413263493,0.07497957887148066,175
271,1,9.224922629659995,0.12064624061483083,0.07495019367861261,175
272,1322,9.225195016947005,0.12063831757845031,0.0750230326657054,175
273,876,9.221077134483245,0.12075274580267205,0.07449087072939951,176
274,1342,9.225375325384745,0.12064503255740669,0.07457248727824398,177
275,883,9.228203410150716,0.12055882003783228,0.07526517981571589,177
276,671,9.237385214746665,0.12027220633656684,0.0752036715664475,178
277,203,9.237518658771766,0.12026654781712302,0.07521981945330485,178
278,9,9.244887072339989,0.12008245563695337,0.0762505133108246,179
279,215,9.245794705531399,0.12006768219577561,0.07625035778810386,179
280,1541,9.250623005800007,0.11992823800823667,0.07713227788555714,179
281,679,9.250112210665609,0.11992402907271621,0.07695145149689278,180
282,447,9.256094672637666,0.11975847605769381,0.07735961630472733,180
283,10117,9.255944111220089,0.11976303731815097,0.07732396875696065,180
284,671,9.257181400516302,0.11971696663049868,0.07755689922075075,181
285,898,9.257216869425,0.1197152831927559,0.07755726323542105,181
286,11,9.26096647383342,0.11963984805959206,0.07795352398925773,181
287,213,9.261563355323968,0.11961952448041813,0.0779154926204907,181
288,2017,9.260363323903917,0.1196536831084891,0.07763750135723944,181
289,664,9.268846664518284,0.11942139707946504,0.0783282784545433,181
290,223,9.280196773759213,0.1191320469514447,0.080074156300153,182
291,2907,9.281104905567059,0.11911460075099008,0.08022756939638515,182
292,214,9.28539413003626,0.11902669977569445,0.08052418099569005,182
293,437,9.29405474870543,0.11878031660062917,0.08199465657635051,182
294,2083,9.316830955001162,0.11812966729117055,0.0888727405702125,183
295,457,9.380692623473854,0.11603057036141587,0.09702296198797197,184
296,0,9.381736542677295,0.11599038731177615,0.0968815309559509,184
297,447,9.384717027081457,0.11591161130711261,0.0973382164159726,184
298,1566,9.38456359390955,0.11591631955591118,0.0973129628189426,184
299,1567,9.386591222706695,0.11585037563391463,0.0976822744501732,184
300,2003,9.403715012141493,0.11543113914337332,0.09964052007993081,184
301,2244,9.518435807423451,0.11250515233381293,0.10904401347553222,185
302,17096,9.519006974313529,0.1124423362374175,0.10965888891469538,186
303,202,9.517379425523137,0.11247603080732607,0.10862648944594142,186
304,12,9.519150820738318,0.11243455101381307,0.10889735336750891,186
305,499,9.520010543293084,0.11242637300886603,0.10927709111803205,186
306,672,9.520582555419658,0.11241567314280126,0.10936414366405149,187
307,943,9.52094875720968,0.11240048123479442,0.10960094932532152,187
