step,action,psnr_value,mse_value,ssim_value,rank
1,35315,nan,nan,nan,1
2,18337,nan,nan,nan,2
3,16729,nan,nan,nan,3
4,22789,nan,nan,nan,4
5,21510,nan,nan,nan,5
6,1991,nan,nan,nan,6
7,15297,nan,nan,nan,7
8,21747,nan,nan,nan,8
9,28315,nan,nan,nan,9
10,23159,nan,nan,nan,10
11,23175,nan,nan,nan,11
12,47805,nan,nan,nan,12
13,13551,nan,nan,nan,13
14,38788,nan,nan,nan,14
15,14892,nan,nan,nan,15
16,15173,nan,nan,nan,16
17,44330,nan,nan,nan,17
18,4252,nan,nan,nan,18
19,10192,nan,nan,nan,19
20,6607,nan,nan,nan,20
21,28971,nan,nan,nan,21
22,27947,nan,nan,nan,22
23,12916,nan,nan,nan,23
24,6047,nan,nan,nan,24
25,45188,nan,nan,nan,25
26,43117,nan,nan,nan,26
27,26579,nan,nan,nan,27
28,793,nan,nan,nan,28
29,11894,nan,nan,nan,29
30,14214,nan,nan,nan,30
31,46940,nan,nan,nan,31
32,495,nan,nan,nan,32
33,20958,nan,nan,nan,33
34,37393,nan,nan,nan,34
35,23089,nan,nan,nan,35
36,13914,nan,nan,nan,36
37,34101,nan,nan,nan,37
38,47734,nan,nan,nan,38
39,20549,nan,nan,nan,39
40,17802,nan,nan,nan,40
41,32880,nan,nan,nan,41
42,2460,nan,nan,nan,42
43,19601,nan,nan,nan,43
44,25139,nan,nan,nan,44
45,11875,nan,nan,nan,45
46,24819,nan,nan,nan,46
47,7233,nan,nan,nan,47
48,39681,nan,nan,nan,48
49,22899,nan,nan,nan,49
50,40400,nan,nan,nan,50
51,18163,nan,nan,nan,51
52,38498,nan,nan,nan,52
53,49379,nan,nan,nan,53
54,38922,nan,nan,nan,54
55,22848,nan,nan,nan,55
56,33302,nan,nan,nan,56
57,23647,nan,nan,nan,57
58,30129,nan,nan,nan,58
59,3644,nan,nan,nan,59
60,27702,nan,nan,nan,60
61,7695,nan,nan,nan,61
62,7420,nan,nan,nan,62
63,4079,nan,nan,nan,63
64,27511,nan,nan,nan,64
65,15844,nan,nan,nan,65
66,44997,nan,nan,nan,66
67,35692,nan,nan,nan,67
68,3564,nan,nan,nan,68
69,20241,nan,nan,nan,69
70,22038,nan,nan,nan,70
71,31180,nan,nan,nan,71
72,36016,nan,nan,nan,72
73,45294,nan,nan,nan,73
74,16727,nan,nan,nan,74
75,12703,nan,nan,nan,75
76,45160,nan,nan,nan,76
77,10543,nan,nan,nan,77
78,49130,nan,nan,nan,78
79,15424,nan,nan,nan,79
80,39774,nan,nan,nan,80
81,14190,nan,nan,nan,81
82,35814,nan,nan,nan,82
83,25481,nan,nan,nan,83
84,31266,nan,nan,nan,84
85,18570,nan,nan,nan,85
86,1701,nan,nan,nan,86
87,11180,nan,nan,nan,87
88,10159,nan,nan,nan,88
89,42120,nan,nan,nan,89
90,234,nan,nan,nan,90
91,28307,nan,nan,nan,91
92,8810,nan,nan,nan,92
93,44377,nan,nan,nan,93
94,44281,nan,nan,nan,94
95,28018,nan,nan,nan,95
96,2070,nan,nan,nan,96
97,10313,nan,nan,nan,97
98,40515,nan,nan,nan,98
99,22344,nan,nan,nan,99
100,41132,nan,nan,nan,100
101,34997,nan,nan,nan,101
102,40518,nan,nan,nan,102
103,43279,nan,nan,nan,103
104,12112,nan,nan,nan,104
105,33872,nan,nan,nan,105
106,31268,nan,nan,nan,106
107,12528,nan,nan,nan,107
108,4207,nan,nan,nan,108
109,47209,nan,nan,nan,109
110,21283,nan,nan,nan,110
111,9982,nan,nan,nan,111
112,37321,nan,nan,nan,112
113,26024,nan,nan,nan,113
114,30618,nan,nan,nan,114
115,8938,nan,nan,nan,115
116,40350,nan,nan,nan,116
117,48981,nan,nan,nan,117
118,2198,nan,nan,nan,118
119,50016,nan,nan,nan,119
120,20934,nan,nan,nan,120
121,33495,nan,nan,nan,121
122,11441,nan,nan,nan,122
123,3775,nan,nan,nan,123
124,29795,nan,nan,nan,124
125,48710,nan,nan,nan,125
126,8386,nan,nan,nan,126
127,5871,nan,nan,nan,127
128,15391,nan,nan,nan,128
129,42604,nan,nan,nan,129
130,11170,nan,nan,nan,130
131,12061,nan,nan,nan,131
132,41556,nan,nan,nan,132
133,1854,nan,nan,nan,133
134,50185,nan,nan,nan,134
135,7135,nan,nan,nan,135
136,46431,nan,nan,nan,136
137,33460,nan,nan,nan,137
138,9283,nan,nan,nan,138
139,22302,nan,nan,nan,139
140,34444,nan,nan,nan,140
141,3742,nan,nan,nan,141
142,33054,nan,nan,nan,142
143,17436,nan,nan,nan,143
144,32961,nan,nan,nan,144
145,43067,nan,nan,nan,145
146,48148,nan,nan,nan,146
147,11272,nan,nan,nan,147
148,44143,nan,nan,nan,148
149,28310,nan,nan,nan,149
150,27100,nan,nan,nan,150
151,5443,nan,nan,nan,151
152,10725,nan,nan,nan,152
153,40549,nan,nan,nan,153
154,7478,nan,nan,nan,154
155,34574,nan,nan,nan,155
156,18263,nan,nan,nan,156
157,27441,nan,nan,nan,157
158,20548,nan,nan,nan,158
159,43021,nan,nan,nan,159
160,10769,nan,nan,nan,160
161,679,nan,nan,nan,161
162,23163,nan,nan,nan,162
163,36655,nan,nan,nan,163
164,613,nan,nan,nan,164
165,10194,nan,nan,nan,165
166,14384,nan,nan,nan,166
167,31536,nan,nan,nan,167
168,44325,nan,nan,nan,168
169,39187,nan,nan,nan,169
170,621,nan,nan,nan,170
171,40398,nan,nan,nan,171
172,1593,nan,nan,nan,172
173,27489,nan,nan,nan,173
174,24800,nan,nan,nan,174
175,13029,nan,nan,nan,175
176,29374,nan,nan,nan,176
177,24418,nan,nan,nan,177
178,13635,nan,nan,nan,178
179,7556,nan,nan,nan,179
180,46337,nan,nan,nan,180
181,5962,nan,nan,nan,181
182,49478,nan,nan,nan,182
183,25657,nan,nan,nan,183
184,3036,nan,nan,nan,184
185,13207,nan,nan,nan,185
186,40037,nan,nan,nan,186
187,23028,nan,nan,nan,187
188,13480,nan,nan,nan,188
189,33566,nan,nan,nan,189
190,1735,nan,nan,nan,190
191,26411,nan,nan,nan,191
192,27192,nan,nan,nan,192
193,18534,nan,nan,nan,193
194,36322,nan,nan,nan,194
195,32892,nan,nan,nan,195
196,30328,nan,nan,nan,196
197,22523,nan,nan,nan,197
198,38547,nan,nan,nan,198
199,16357,nan,nan,nan,199
200,13822,nan,nan,nan,200
201,44422,nan,nan,nan,201
202,14917,nan,nan,nan,202
203,9916,nan,nan,nan,203
204,38113,nan,nan,nan,203
205,38918,nan,nan,nan,204
206,47494,nan,nan,nan,205
207,49812,nan,nan,nan,206
208,46753,nan,nan,nan,207
209,29418,nan,nan,nan,208
210,46333,nan,nan,nan,209
211,33603,nan,nan,nan,210
212,25040,nan,nan,nan,211
213,728,nan,nan,nan,212
214,49190,nan,nan,nan,213
215,2823,nan,nan,nan,214
216,50146,nan,nan,nan,215
217,1151,nan,nan,nan,216
218,34883,nan,nan,nan,217
219,21172,nan,nan,nan,218
220,32398,nan,nan,nan,219
221,27413,nan,nan,nan,220
222,16348,nan,nan,nan,220
