step,action,psnr_value,mse_value,ssim_value
1,12205,38.00388650035592,10.296549479927679,0.06906114923829818
2,267,38.194603393433766,9.854169347776601,0.11688179507988673
3,6182,38.41761416695676,9.360928847347752,0.10712453050216311
4,8093,38.48465143447921,9.217543958180872,0.23020074066924268
5,1678,38.70954280740298,8.752378288371824,0.17541621509600713
6,18234,38.909180885834125,8.359152960791027,0.2148392779957901
7,17569,36.89274888267398,13.2985861974675,0.24444348809154587
8,13348,37.202914661694976,12.381945688023439,0.2692318880024687
9,11417,37.05224598595227,12.819047661984838,0.2881725845348041
10,3967,36.682310187365644,13.958840413040233,0.1867868335894287
11,7230,36.65884309379268,14.034471130260156,0.19245092557311455
12,19507,36.737774378754395,13.781704158101611,0.1989890069185926
13,11441,36.56022847641046,14.356795465136717,0.20196164344714704
14,9595,36.16976043843141,15.707400489408705,0.22964668179860392
15,13617,36.307087940719974,15.218490123821717,0.2278652349202923
16,20146,36.84585669118236,13.44295335654884,0.19724809916478991
17,14634,37.840445209084336,10.691431061427526,0.1954726273453067
18,6966,37.992218530291446,10.324249892330158,0.2032871530864625
19,1871,38.301710758347916,9.614114388157525,0.20302562961988424
20,4452,39.18673112957197,7.841646272884061,0.1315350786896237
21,19181,39.33766147999815,7.573806631645943,0.12428472566493436
22,4087,39.53591065240825,7.235845673437678,0.1271536325915309
23,2263,39.276396595653324,7.681405663777669,0.14740195166279324
24,13014,39.23015021105685,7.763639120744999,0.15137199542576665
25,5299,39.11485085358129,7.972513723878158,0.1635787544677082
26,10122,38.78391969390042,8.603762063163591,0.1586691924556041
27,796,38.79476877182244,8.582295893001936,0.16579648449907275
28,2292,39.00709903769998,8.172792206305484,0.1400019054651415
29,19096,38.94648166960564,8.287665114376585,0.15124004993183962
30,13827,38.83419184620354,8.50474264357281,0.16464501483381713
31,5273,39.11120860778762,7.97920274149332,0.14279410479806784
32,13215,39.074462315454845,8.047002371615921,0.14399780673515486
33,20445,39.4258058401783,7.421638163989302,0.12818083915037037
34,13841,39.61772135384906,7.10081544982554,0.16097076434420407
35,5660,39.81585629367191,6.784138904955256,0.14085729230031294
36,15360,39.79984090260548,6.809202824260415,0.15729231267885035
37,8190,39.4502276190271,7.380021022883129,0.19097684035637308
38,8854,39.45427802620286,7.3731413234175385,0.19183697901371122
39,15905,38.92897184100148,8.321146665000706,0.2720980157232262
