step,action,psnr_value,mse_value,ssim_value
1,18,37.49689621172667,11.571528776187764,0.02546502292942356
2,145,37.548065868190406,11.435990187589267,0.03156602311490054
3,570,37.55665517517859,11.413394883357894,0.03327896207465717
4,600,37.75383024808805,10.90679966318427,0.0858529232218091
5,2156,37.75426774657836,10.905700992064105,0.0839403241089383
6,565,37.80963597153972,10.767546692404984,0.0871930544052893
7,170,37.81486558282489,10.754588619852868,0.0696433754517734
8,282,37.81505454723333,10.754120690751787,0.06875685798317926
9,297,37.98408627772139,10.343600371822877,0.06919530782187806
10,145,38.0294459706997,10.23612931551875,0.06514779544618096
11,457,38.02966410875021,10.235615186670525,0.06518926812398669
12,148,38.06285715952586,10.157682757502073,0.0703131142123204
13,151,38.07885072026304,10.120344326462702,0.06162553780698302
14,1870,38.08185338339512,10.113349652681613,0.061551133126190635
15,572,38.12058171093178,10.02356451014213,0.039236432465603155
16,318,38.17297866088846,9.903358364399338,0.13074254285529202
17,146,38.181239344070356,9.884539163391585,0.14758923101109042
18,17124,38.20082364579642,9.840065658230714,0.1544390407282413
19,281,38.30486104735002,9.607143022448847,0.13022146284379005
20,320,38.318800333890465,9.576356990722322,0.0949624018296614
21,286,38.330761014283226,9.550019523692583,0.09454263201851053
22,718,38.34151734611708,9.526395904442914,0.06873190118624031
23,19150,38.60119544101892,8.973478296770027,0.1876703200310679
24,1141,39.197161845590564,7.822835110739877,0.25256823630445735
25,146,39.27518037164964,7.683557111378251,0.21342682042008282
26,429,39.275240123108546,7.683451399561069,0.21346488170942834
27,574,39.33325392839178,7.581497009944605,0.21852094662174693
28,290,39.33793732370204,7.573325593867518,0.22487960581863561
29,1434,39.3364945376595,7.57584197482952,0.22510580134094818
30,286,39.361603881692666,7.532167559411658,0.2359163789842603
31,435,39.360762198210836,7.533627470981626,0.2358711050380804
32,296,39.400766741007665,7.46455095111436,0.2500361692698165
33,1845,39.47062841196,7.345434994374639,0.24221627470015156
34,857,39.477137851574035,7.334433507636039,0.2535835120092514
35,17422,39.97654944055672,6.537706456263049,0.35809341336889644
36,165,39.986570716698715,6.522638194100876,0.3516495359564194
37,1862,39.991695702056,6.514945554562898,0.3444287163709644
38,12236,40.043552981096326,6.437615926565479,0.35211551591225715
39,150,40.04322919323323,6.438095900337886,0.3524680009038722
40,416,40.04652287658898,6.433215108321147,0.349522225510232
41,1144,40.04836294462601,6.430489988244992,0.34484877202779507
42,2014,40.156754724935894,6.271983228714414,0.3658718845584177
43,19870,40.160066820821704,6.267201797812628,0.3516205343066195
44,1286,40.19312266623315,6.219680762654649,0.3460471403183069
45,444,40.191855877749916,6.221495238663587,0.3494768080944568
46,390,40.27628284386925,6.101717217123542,0.3389400305661965
47,151,40.28473973435065,6.08984708110017,0.3490215344593288
48,149,40.28481558125463,6.089740726533701,0.3492886690292805
49,19005,40.29586514213348,6.074266564163916,0.3527154361044187
50,567,40.337098994320726,6.01686768873089,0.34768641167930653
51,282,40.34144181634333,6.010853998429884,0.3669893696823146
52,148,40.34144663172049,6.010847333709473,0.3670335144748272
53,285,40.34147371875438,6.010809844051064,0.3671759828635146
54,853,40.35106073492187,5.997555663729295,0.377853407939681
55,1005,40.3510284989525,5.9976001813886795,0.37744782049262393
56,156,40.38404511417067,5.952177165804783,0.34696589479033946
57,1001,40.448329235795995,5.864722091949507,0.3712018727479214
58,425,40.49987367453105,5.7955278002599515,0.39471959601006107
59,1870,40.51162122769448,5.779872231284205,0.409034750863966
60,3595,40.51166219999467,5.77981770295079,0.4087921028096966
61,196,40.537709643365474,5.745256152985315,0.42321739822873905
62,19148,40.54029961701686,5.741830913523224,0.42962317656159077
63,1147,40.54028542778964,5.7418496732081765,0.42960665182345426
64,285,40.541439823160516,5.740323638663294,0.4445905166750534
65,713,40.54146076642107,5.740295956800233,0.4445745509761942
66,713,40.56699320230696,5.706647416680584,0.45154422364166064
67,2149,40.56699705527191,5.706642353870979,0.45150356887484505
68,284,40.56903586673015,5.703963978312742,0.4474519841242785
69,19148,40.57501052062365,5.696122345246329,0.4429349606549312
70,145,40.575020747902514,5.69610893136116,0.4429349606549312
71,1718,40.57502766966073,5.696099852945721,0.4429621716453751
72,1292,40.675994940241864,5.565201158235411,0.425546377623862
73,1429,40.70200101158143,5.531975648658393,0.4175213502689097
74,276,40.72461825263904,5.503241045479684,0.4324724524540485
75,292,40.964413504440515,5.207616692566098,0.41204473671728936
76,280,40.96457319733153,5.207425208651336,0.41189070062079725
77,605,41.007328227180544,5.156411141899556,0.3917172407445483
78,715,41.01840603876478,5.143275133174743,0.3806848173462257
79,300,41.27768757455349,4.8451988270407,0.3904886449127198
80,732,41.2792222960303,4.843486920193708,0.39083350175205345
81,19149,41.28717817344088,4.834622217608031,0.39382340267309046
82,1712,41.290584435502595,4.830831809365984,0.39032539456099374
83,1866,41.570534072298855,4.529256889788144,0.3466843629637755
84,282,41.57499664323645,4.524605265112482,0.3506174391571932
85,1721,41.57506156488296,4.524537628372834,0.3505934451793423
86,19149,41.59754706259281,4.501172476500642,0.33965918797197125
87,744,41.5976074748269,4.501109863687126,0.33985275322906394
88,426,41.5992669325648,4.499390298958529,0.3391145008901481
89,299,41.5995822066497,4.499063679641385,0.3403521194432953
90,428,41.77148878508913,4.324455997056869,0.3546787245351637
91,2012,41.783018960599094,4.312990135122922,0.36252277455212023
92,17422,41.78984241585641,4.306219064032204,0.36699853155904344
93,12238,41.78989038914118,4.306171496692286,0.36727064927566716
94,300,41.84102119920904,4.255770903059684,0.39128320006351747
95,435,41.842302650708206,4.254515358784556,0.39195288465055067
96,1567,41.84244953420708,4.254371468507267,0.3920234667325156
97,15693,41.8463269915872,4.250574786094057,0.40049297247146354
98,1003,41.87458124897664,4.223011226602339,0.3950775867266714
99,19150,41.98398750274067,4.1179551341623135,0.4152748553312523
