step,action,psnr_value,mse_value,ssim_value
1,789,37.44969516459571,11.697979189031903,-0.0027548115171888445
2,15899,37.54759066700294,11.437241571999541,-0.015025893977994871
3,3089,37.78155180224716,10.837401934144458,0.028681860017993596
4,20278,37.819083029487906,10.744149876145359,0.06698859975184823
5,2137,37.84229787574232,10.686871152337574,0.05759331823748891
6,3984,37.89772997836923,10.551333812608837,0.0402612983577397
7,2859,37.941506850602174,10.44551064049244,0.01837509727575496
8,3255,37.970325544311514,10.376426315604114,0.0201810859634025
9,11424,38.01439399507462,10.27166770764505,-0.039342509617582726
10,18683,38.2894681188017,9.641254542460818,0.05439585582642789
11,12236,38.29091573889329,9.638041389053775,0.05439585582642789
12,16365,38.30591108145901,9.604820495023775,0.021355782811739783
13,359,38.33381856772658,9.543298411633877,-0.022561391259371646
14,15208,38.38346661651046,9.43482174278686,-0.036140119232196545
15,10797,38.38480906377812,9.431905796615704,-0.04991958112605545
16,18664,38.49911874026293,9.186889375899893,-0.006734337687443617
17,14758,38.50918568406997,9.165618833234397,-0.017409300160089434
18,20211,38.6426154583555,8.88830226031945,0.029316033822912417
19,6681,38.706108919482524,8.759301372203895,0.02849693766018878
20,13581,38.70861395865505,8.754250406342358,0.03313237431989331
21,19577,38.7236275552043,8.724039139884406,0.009474329757244557
22,7735,38.96676577259984,8.249047105392025,0.024194870334615187
23,16808,39.03945669927771,8.112126061732766,0.08676175037454373
24,6457,39.039361430284366,8.112304015308663,0.08722406480856952
25,511,39.040289064034695,8.110571448193811,0.09547970875767015
26,18120,39.22855863757851,7.7664848088800245,0.14493124502518537
27,7173,39.239292006927684,7.747314032465125,0.14233150247080964
28,15148,39.26556666084104,7.70058457027244,0.15351791030052195
29,13367,39.276533334902204,7.6811638156424955,0.18814422854136847
30,2247,39.28614348080674,7.664185590875353,0.17333915277465892
31,1191,39.2866044709817,7.663372104428774,0.17363219565644464
32,4195,39.290878841645885,7.655833445725411,0.1621203291841318
33,8495,39.37436042917348,7.510075757521071,0.1730526078689598
34,3615,39.62193225887356,7.093933859223457,0.24291187971353467
35,4096,39.62704486156879,7.0855876500803285,0.2403963960599439
36,6577,39.630776450315736,7.0795021149748525,0.24212908823705315
37,2162,39.63037614323389,7.080154691870072,0.23925369836389684
38,4556,39.631889271151074,7.077688320757211,0.24353845116460024
39,4572,39.635391586910956,7.071982904742335,0.2495869393091525
40,12503,39.73606161212769,6.909938779740445,0.2634712689432754
41,16095,39.74859661613786,6.890023437863276,0.2625570058258747
42,1835,39.749535807561344,6.888533584426024,0.2622227303660197
43,1000,39.76958148534587,6.856811529289498,0.2534532027725972
44,20609,39.85016667505789,6.730753618654898,0.2477686668022471
45,14246,40.01134836860352,6.485530767962407,0.24019755438776752
46,6316,40.011578026088195,6.485187818336249,0.23562199022545316
47,14604,40.012326911837484,6.484069626365147,0.23630785587472708
48,15460,40.17174876173889,6.250366515373418,0.267489171668606
49,3988,40.19539742870552,6.216423850051849,0.2617421868916996
50,16707,40.20195091770567,6.207050361608742,0.2770166251426497
51,15896,40.19634082915126,6.215073627943972,0.27514190876760014
52,8700,40.196445425551985,6.214923944599928,0.27470643854503035
53,1965,40.214748870952434,6.18878611609043,0.27264830818275754
54,18573,40.227433952403985,6.170735986553421,0.26976367754933406
55,19111,40.24499046096585,6.145840920825107,0.27043118767677016
56,6129,40.270299960149494,6.110128795693817,0.2758855475478186
57,18045,40.435895956523325,5.881536075841314,0.3144798271659896
58,10825,40.541739255338136,5.739927875321559,0.30810448021360803
59,2136,40.56422718553514,5.71028313180342,0.3012769073374276
60,9993,40.63923630843448,5.6125048593165054,0.33135088656233674
61,18514,40.64699633626846,5.602485319992256,0.3322155890012046
62,5609,40.66162792375151,5.583642040480362,0.3302537234297737
63,16495,40.66136063603246,5.5839856978221825,0.32726454392427845
64,10152,40.66245871026099,5.582574016130504,0.3269250197500739
65,17708,40.96302003625125,5.20928786565404,0.39778060152830014
66,7009,41.06270337266885,5.091081197018165,0.41837236927167676
67,624,41.10275619389779,5.04434453164621,0.4078202347687621
68,10116,41.242967815095696,4.884089113696462,0.4359124641757493
69,1798,41.25089913953454,4.875177661583638,0.4361386476270437
70,764,41.288834398673444,4.832778837823742,0.4371700949840427
71,2582,41.30764166900696,4.811895575078542,0.4363945824571207
72,269,41.393890642193256,4.717276106546896,0.45067492142592047
73,3418,41.52434014257607,4.577689658356572,0.4320127338552643
74,970,41.90845177160658,4.190204160237759,0.4274881755715657
75,10116,41.98433964480891,4.117621248628434,0.4492375470888052
76,5161,41.985547898712376,4.116475841502504,0.44957578497171496
77,18579,42.020591386514816,4.083393397386782,0.4446923445149296
78,2753,42.027233586227936,4.077152934958592,0.44944652197498186
79,11713,42.03508635145583,4.06978742662031,0.45280745318825955
80,19708,42.03108324514865,4.07354047971604,0.4497005964089075
81,16555,42.15213356011799,3.9615669956778468,0.45683729573672643
82,13845,42.4366971138834,3.710313866900684,0.4801928254337809
83,78,42.43548298277557,3.7113512821622314,0.4748609508494104
84,15284,42.47522119542447,3.6775470804010033,0.4724212017987573
85,16576,42.48355872199198,3.670493748000693,0.4709456033808206
86,15834,42.503783893240545,3.6534399341263466,0.471266973177413
87,1621,42.50826928411012,3.64966861134393,0.47191617725940294
88,14673,42.53628831526171,3.626198127813147,0.4797747564185152
89,8698,42.53707796381249,3.6255388604466123,0.4824936825606885
90,3188,42.59533242311743,3.577232094665577,0.49072374398442203
91,20150,42.59893359233886,3.5742670837886217,0.49179909135981503
92,18828,42.80678555229025,3.407232782601823,0.4996627075986076
93,14383,42.81227071219942,3.402932147866366,0.5010062794027941
94,15605,42.85525042491527,3.3694213110278444,0.5071712517471517
95,16120,42.85507504523906,3.369557379979884,0.5076222598097215
96,8953,42.87847400581331,3.351451664643987,0.5065130437265388
97,4997,42.88679338440865,3.3450377432232656,0.5024771358028693
98,6847,42.89773238083187,3.3366228742807547,0.5010715642835024
99,3969,42.93033920690894,3.311665320410021,0.5067197426474679
100,11726,43.14938573174164,3.148776153173768,0.5251782118238452
101,10673,43.24328570420754,3.081426338971424,0.535535252489127
102,8186,43.24376915478641,3.081083337967298,0.5360533692397843
103,934,43.25312629935382,3.074452098671274,0.5397026057356844
104,19503,43.25854980710491,3.070615092147151,0.5458158574379988
105,20115,43.27105293240821,3.061787654752573,0.5406391211554893
106,5278,43.26948659020455,3.062892129334392,0.541076291036456
107,2222,43.29748164613499,3.0432119192960108,0.5461760274429928
108,558,43.29970538017428,3.041654091147124,0.5460398502442703
109,7603,43.464682864402434,2.9282764475473066,0.5526675891889832
110,3409,43.46613298463127,2.927298851875692,0.5495335486132613
111,4366,43.46656850645478,2.9270053094375754,0.5479611964399722
112,6366,43.46741402076975,2.926435515415334,0.5471228887306027
113,12055,43.47581182904661,2.920782231717363,0.5503340036174745
114,7903,43.61279634042915,2.830093128161048,0.5600992791438815
115,10758,43.64152071757975,2.811436566465422,0.5681860617033633
116,7244,43.64760617323932,2.8074998617273104,0.5663624254819695
117,17407,43.67003530151318,2.7930379118109183,0.5529899405527742
118,13980,43.67150118228602,2.7920953325588074,0.5539293893637778
119,2786,43.70296448437283,2.7719405546890616,0.5564371286937492
120,438,43.70476247123895,2.7707932038967646,0.5511849494600509
121,9769,43.80764412696021,2.705926202908224,0.5499390605893243
122,18878,43.80793590623746,2.7057444122792855,0.5495326080042607
123,7886,43.84946294728871,2.679995508248493,0.5409390124813072
124,8152,43.85390613860275,2.677255053547943,0.540447908598313
125,10433,43.86185820321983,2.672357403011481,0.5374858811382272
126,4615,43.868172085426835,2.6684750855189034,0.538697710728262
127,4732,44.090460016634864,2.5353292051131358,0.5407742718346858
128,5952,44.10241811163198,2.5283578969720804,0.5404435991564402
129,5522,44.10229999585164,2.528426662070311,0.5406820009061308
130,8375,44.115545512938674,2.520726978817238,0.5375742136972658
131,19077,44.12330038665679,2.516229920263091,0.5381115573242096
132,7766,44.24374715882287,2.447403884362426,0.5341900548884857
133,16072,44.26074662238484,2.437842806506267,0.5361941334676358
134,17600,44.25553966304791,2.4407674029491044,0.5378079005401625
135,4245,44.32168885685584,2.4038727544364105,0.5506015642375366
136,9606,44.340150351022416,2.39367578157254,0.5566222873342208
137,19270,44.52720217106936,2.292768169373566,0.5698420665444
138,14887,44.53919081469529,2.286447739912877,0.5701168159078807
139,3240,44.57659424236496,2.2668403609875316,0.5786528844623171
140,10816,44.623014822895385,2.2427397401026465,0.5652593488765295
141,2800,44.673099308258,2.217024181347559,0.5826400075917696
142,19727,44.67211599127949,2.2175262103688045,0.5841660863781918
143,5181,45.32536347819536,1.9078490628460871,0.5906655034400798
144,16340,45.31558796157107,1.9121482691696177,0.5827770248392167
145,9416,45.30900382027342,1.9150493888450895,0.5861094892536025
146,17486,45.32882218852584,1.9063302615161217,0.5937611235501216
147,6038,45.3294550773911,1.9060524759718729,0.5932554600223331
148,19621,45.34103878206754,1.9009753380406131,0.5954928930215069
149,373,45.46465038313941,1.8476313497926529,0.6022125712445914
150,10660,45.54203826175574,1.8149996043150054,0.600657710650881
151,19805,45.54307113375705,1.8145679987003192,0.600782986388816
152,8574,45.60134068841036,1.7903844285537056,0.6316162352835124
153,16155,45.66672020338831,1.763633503762545,0.6331850058556611
154,14928,45.69682418013291,1.751450803205136,0.6468653688577493
155,386,45.69684138448899,1.7514438649351716,0.6468805613702059
156,3755,45.736109487104066,1.7356790127666455,0.6521755230765682
157,6924,46.15300740219948,1.5768109262300638,0.6535653135536227
